graphname,optimal_expectation,optimal_parameters,optimal_gamma_random,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls_random,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio_random,mean_n_obj_calls_conj,approx_ratio_conj,optimal_gamma_conj,init_strategy,call_reduction,call_reduction_pct,quality_delta
barabasi_882,6.825962040108905,"[2.8262947017989504, 3.1389663791191045, 3.1415878552745493, 0.8948169752938462, 1.647240143951057, 3.141508765472489, -1.0420829166356598, 3.0135778314856916, 3.016535313820685, 1.8023413607850443]",2.8262947017989504,3.141508765472489,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,8,2.56250262260437,1,1531.0,0.0,0.0,882,barabasi,9,8,1.7778,1.0304,0.0,-0.3793,0.5556,8,0.8532452550136131,1060.0,0.8631365597371228,2.789681377625396,static_conjecture,471.0,30.76420640104507,0.00989130472350963
gnm_883,7.469609133753693,"[2.947536356921497, 2.5185867432186613, 1.8585124487113949, 1.6624193408147891, 0.4618506373982556, 1.7386045215071655, 0.8052906198679661, 2.536174883612944, 1.970998930217463, 0.9862825305229449]",2.947536356921497,1.7386045215071655,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,12,1.83595609664917,1,995.0,0.0,0.0,883,gnm,6,12,4.0,0.8165,0.8444,-0.4348,0.3333,8,0.9337011417192116,1802.0,0.968304225294105,2.9849548890462385,static_conjecture,-807.0,-81.10552763819095,0.03460308357489339
watts_884,21.65522222300944,"[3.0011824013784323, 2.872088305843726, 1.2932084261808094, 1.4145226797963908, 0.06934152314393219, 2.0827143182008894, 1.9534829742760809, 3.124499580404428, 2.6975837549867983, 0.6902987551599117]",3.0011824013784323,2.0827143182008894,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,30,8.92865538597107,1,1592.0,0.0,0.0,884,watts,15,30,4.0,1.2649,0.2625,-0.2319,0.4,24,0.9023009259587266,801.0,0.7956435064754449,1.3198871524996774,static_conjecture,791.0,49.685929648241206,-0.10665741948328167
barabasi_885,34.11131610257513,"[3.000065664563516, 3.0773135139811627, 2.743375135186662, 2.115170864013751, 1.1275039637322477, 0.27222567361785655, 0.24227313036065093, 3.068706362548201, 3.11887474677411, 1.8913953353848978]",3.000065664563516,0.2722256736178565,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,51,11.212970733642578,1,899.0,0.0,0.0,885,barabasi,20,51,5.1,2.0469,0.2441,-0.0943,0.3,39,0.8746491308352597,1347.0,0.8977607078134449,2.965462686729202,static_conjecture,-448.0,-49.83314794215795,0.02311157697818511
regular_886,6.9472104634623975,"[1.3544087770214834, 2.15893598057006, 3.035958083445494, 2.3274760970437116, 3.07168779254644, 1.4543303096116622, 2.1510636672659142, 2.1902518334636047, 1.5533258780896135, 1.7807428388584148]",1.3544087770214834,1.4543303096116622,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,9,2.423784017562866,1,1845.0,0.0,0.0,886,regular,6,9,3.0,0.0,0.3333,0.0,0.3333,7,0.9924586376374852,937.0,0.9846696832495841,1.7944812679979505,static_conjecture,908.0,49.21409214092141,-0.007788954387901059
regular_887,12.40164598533554,"[1.831108617755747, 2.134446590937096, 2.6105755797353325, 1.6127411534465077, 1.2027304889274022, 1.2579253880981094, 0.2743545042897254, 2.8180601976238435, 2.809585004273023, 2.004665471424473]",1.831108617755747,1.2579253880981094,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,14,3.7649857997894287,1,1337.0,0.0,0.0,887,regular,14,14,2.0,0.0,0.0,0.0,0.3571,14,0.8858318560953957,1596.0,0.9069438400875184,2.1110768092087486,static_conjecture,-259.0,-19.3717277486911,0.021111983992122663
watts_888,27.077985456646672,"[1.2642934016379157, 2.134968551381256, 3.04813918404831, 1.571963330144722, 2.002115943521679, 1.6209324299102466, 2.008809612578573, 2.1666621646932525, 1.6136062760112764, 1.351501324900899]",1.2642934016379157,1.6209324299102466,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,38,5.587228298187256,1,757.0,0.0,0.0,888,watts,19,38,4.0,1.2566,0.1737,-0.1465,0.4211,30,0.9025995152215558,1378.0,0.8754213530355963,2.801015665279391,static_conjecture,-621.0,-82.03434610303832,-0.027178162185959476
watts_889,8.328266758228857,"[2.9047196372109534, 2.9030839154644807, 2.6510192429958392, 3.141592653589793, 0.06166722765110414, 1.9490551390007045, 0.2483783386515202, 2.5257864827033525, 3.1369467346062088, 2.4216001023261446]",2.9047196372109534,1.9490551390007045,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,10,3.076027631759644,1,1833.0,0.0,0.0,889,watts,10,10,2.0,0.8944,0.0,-0.25,0.5,9,0.9253629731365396,1266.0,0.9331962488879895,1.3640799652107622,static_conjecture,567.0,30.9328968903437,0.007833275751449875
gnm_890,49.13406910015507,"[2.9581032116508745, 1.9083895714357504, 1.6148849911695526, 0.9987417313186417, 1.7753440329668968, 1.674742597943812, 1.6046434184877745, 2.9071850494956593, 3.1269835155566326, 1.7379826070631506]",2.9581032116508745,1.674742597943812,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,79,18.17881417274475,1,976.0,0.0,0.0,890,gnm,20,79,7.9,2.2113,0.3754,-0.0901,0.25,59,0.8327808322060181,856.0,0.8399959709097735,3.0165405510316345,static_conjecture,120.0,12.295081967213115,0.007215138703755453
watts_891,9.075751048773032,"[2.8727559222145502, 2.621538662990495, 3.1405142420036913, 3.140243588363874, -0.5957809241309158, 0.5596718451825959, 1.9860161914920518, 3.1378028112686787, 3.1067924600627053, 1.7655609209695105]",2.8727559222145502,0.5596718451825959,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,11,3.0593154430389404,1,1598.0,0.0,0.0,891,watts,11,11,2.0,0.7385,0.1515,-0.3509,0.4545,10,0.9075751048773032,1358.0,0.8500819433950516,1.4705642207386234,static_conjecture,240.0,15.018773466833544,-0.05749316148225159
watts_892,10.723391009836757,"[0.5155361417685536, 2.864599740226529, 2.6798871357505254, 1.0601237400327697, 3.1291950114559937, 1.7631283092270453, 0.8824550159977202, 1.6479858384854946, 1.9121878077304404, 1.0573191466495762]",0.5155361417685536,1.763128309227045,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,13,2.4999825954437256,1,992.0,0.0,0.0,892,watts,13,13,2.0,0.6794,0.0,-0.3188,0.4615,12,0.8936159174863963,753.0,0.8794673329889937,1.5538307163489935,static_conjecture,239.0,24.092741935483872,-0.014148584497402639
gnm_893,17.40275434990766,"[2.3464414971052463, 2.3937032700226286, 1.7328915770274391, 0.33080199083235023, 1.1819981667660253, 1.5599743588350308, 2.190637479109781, 2.719292772379093, 2.8898337010747075, 1.5466308941659386]",2.3464414971052463,1.5599743588350308,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,27,4.175972938537598,1,970.0,0.0,0.0,893,gnm,11,27,4.9091,1.2398,0.471,-0.0619,0.2727,20,0.870137717495383,1875.0,0.8797951117114156,2.9919826076092657,static_conjecture,-905.0,-93.29896907216495,0.009657394216032511
barabasi_894,6.628746918909997,"[2.8188919373588814, 3.141590965412556, 3.1414470147333047, 1.6999324494615244, 0.900197246651012, 1.103736077276296, 0.9474958863330136, 3.109636907242961, 3.1394003215040325, 1.8284950857933082]",2.818891937358881,1.103736077276296,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,9,8,1.1728811264038086,1,748.0,0.0,0.0,894,barabasi,9,8,1.7778,1.0304,0.0,-0.3793,0.4444,8,0.8285933648637496,1015.0,0.7953747176007937,2.0926932970678305,static_conjecture,-267.0,-35.6951871657754,-0.03321864726295587
barabasi_895,16.525318222980207,"[2.8587943288676785, 1.7814238281153394, 1.4553369576288915, 1.5974416758344971, 2.0373711739182667, 1.2407613398161912, 1.419598336356649, 2.2283318343481113, 1.687103300231826, 1.3798657855967562]",2.8587943288676785,1.2407613398161912,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,24,7.402284622192383,1,1737.0,0.0,0.0,895,barabasi,14,24,3.4286,2.2902,0.5747,-0.3681,0.4286,19,0.8697535906831688,1069.0,0.8568807207946229,1.322567117213554,static_conjecture,668.0,38.45710995970063,-0.012872869888545968
barabasi_896,9.349313658213044,"[2.8244550331833485, 3.1415668771922047, 2.7741005034660304, 1.2884082265436718, 1.5824241352290538, 1.2715934218645608, 0.6740087782339665, 3.141560463988598, 2.9608164065981066, 1.7648440619448464]",2.8244550331833485,1.2715934218645608,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,11,1.8423800468444824,1,884.0,0.0,0.0,896,barabasi,12,11,1.8333,1.4625,0.0,-0.5682,0.5833,11,0.8499376052920948,929.0,0.8609280526290953,1.5061257405927833,static_conjecture,-45.0,-5.090497737556561,0.010990447337000497
watts_897,9.82714804976422,"[2.9460031992857054, 2.809813376895012, 1.4141928748557366, 2.134301812613305, 1.2729454483718818, 0.9223313347538535, 0.38518385963564683, 3.1409839436284237, 3.0766702530251417, 2.3481634890950915]",2.9460031992857054,0.9223313347538536,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,3.698537826538086,1,1660.0,0.0,0.0,897,watts,7,14,4.0,0.7559,0.6238,-0.1667,0.2857,10,0.982714804976422,1689.0,0.9743771456847752,1.549983919843025,static_conjecture,-29.0,-1.746987951807229,-0.00833765929164687
barabasi_898,24.208480183239,"[3.136804261015111, 2.907070178331924, 2.140693954906105, 1.451181656741082, 0.3222735701620181, -2.8642533788053997, 1.7215809268578575, 3.139931781862975, 2.80598759683203, 1.3424743764436822]",3.136804261015111,-2.8642533788054,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,34,7.919015407562256,1,1085.0,0.0,0.0,898,barabasi,19,34,3.5789,2.413,0.3156,-0.3173,0.4211,29,0.8347751787323794,830.0,0.7974862294508471,1.5698555311215188,static_conjecture,255.0,23.502304147465438,-0.03728894928153226
watts_899,7.78754009060026,"[2.7976210493415907, 2.485698039480473, 1.665313847844485, 1.722968352152807, 1.3866113909150108, 1.0941643029387764, 0.6409734905135123, 2.9591200383192713, 3.07340472540425, 2.637047357231092]",2.7976210493415907,1.0941643029387764,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,2.1634461879730225,1,1231.0,0.0,0.0,899,watts,7,14,4.0,1.069,0.7095,-0.3494,0.2857,10,0.778754009060026,717.0,0.792937777318366,2.8004854507493127,static_conjecture,514.0,41.75467099918765,0.014183768258340002
barabasi_900,8.099606874107717,"[2.866438666326784, 2.628441990519624, 3.1415808869486, 0.7913368180001978, 1.7893926363634591, 2.1594137303759147, 2.53521604832821, 0.9254772523295636, 3.0154779397649722, 1.7412883875405323]",2.866438666326784,2.1594137303759147,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,3.2731199264526367,1,1831.0,0.0,0.0,900,barabasi,10,9,1.8,0.9798,0.0,-0.7273,0.7,9,0.899956319345302,1676.0,0.8369048366894624,1.6504839464337029,static_conjecture,155.0,8.465319497542326,-0.0630514826558396
barabasi_901,24.831077335151555,"[2.9527265162848093, 1.6345724715103143, 2.606507939954009, 3.1392179979490704, -0.625541319593507, 1.7751411512031243, -0.020318094781790134, 3.1352312358702674, 3.1374307837236155, 2.887403366114838]",2.9527265162848093,1.7751411512031243,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,39,10.756455183029177,1,1508.0,0.0,0.0,901,barabasi,16,39,4.875,2.4463,0.4439,-0.3353,0.3125,31,0.8010024946823082,1109.0,0.8418817541606594,3.0114870258061006,static_conjecture,399.0,26.45888594164456,0.04087925947835114
gnm_902,17.23879294311736,"[2.9873670878993592, 1.2555521618799, 2.4102023936174684, 0.8352233489952552, 1.4303098172069486, 1.9598787194214164, 1.6369477382617694, 3.14154347579713, 3.019107343608577, 1.8020219598668814]",2.9873670878993592,1.9598787194214164,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,28,4.007754802703857,1,932.0,0.0,0.0,902,gnm,10,28,5.6,1.2806,0.6257,0.073,0.3,19,0.907304891743019,1490.0,0.9068911752577639,2.298047569907515,static_conjecture,-558.0,-59.871244635193136,-0.0004137164852551223
barabasi_903,23.6986760279583,"[2.9527580628357386, 1.8217954581978268, 1.8042534643759274, 1.5928510671996818, 1.4502645943382548, 1.7564709836021184, 1.7145508668875666, 2.001288741688917, 1.4737238287914551, 0.7747036921435742]",2.9527580628357386,1.7564709836021184,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,32,13.084679126739502,1,1985.0,0.0,0.0,903,barabasi,18,32,3.5556,1.8922,0.0827,-0.2668,0.5,30,0.78995586759861,883.0,0.7183220465659603,1.900895445269084,static_conjecture,1102.0,55.51637279596977,-0.0716338210326497
gnm_904,35.135491633952384,"[2.9510488857348793, 2.2429790777953844, 1.6755394356206927, 1.7578719431377934, 0.9950987812132412, 0.98798822165005, 1.147221139013141, 2.2417309319178798, 1.8810813227734506, -0.029820445502230425]",2.95104888573488,0.98798822165005,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,67,15.889060497283936,1,1378.0,0.0,0.0,904,gnm,15,67,8.9333,1.4817,0.6099,-0.1488,0.2667,45,0.7807887029767197,551.0,0.7476997125590815,2.018311276782147,static_conjecture,827.0,60.01451378809869,-0.03308899041763813
watts_905,5.540285902427854,"[2.5671720734812262, 2.4833221751481203, 2.362548795164816, -0.7632405426902108, 0.5726557589777794, 1.729023235138851, 1.5607462454123517, 3.141585127331036, 2.6988380877432405, 1.3269369876741108]",2.5671720734812262,1.729023235138851,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,7,1.205878496170044,1,857.0,0.0,0.0,905,watts,7,7,2.0,0.5345,0.3333,-0.0769,0.4286,6,0.9233809837379756,2265.0,0.9384597976886274,2.154542447032278,static_conjecture,-1408.0,-164.29404900816803,0.015078813950651804
gnm_906,30.273053010988804,"[3.0321485089384876, 1.8729964221453654, 2.049005611482544, 2.289381749271287, 0.47790277895933836, 0.17470390499766042, -0.047166155381943436, 3.140373044247298, 3.141351623258374, 1.4282131626897732]",3.032148508938488,0.1747039049976604,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,12,54,6.847892284393311,1,830.0,0.0,0.0,906,gnm,12,54,9.0,1.472,0.8429,-0.2396,0.1667,33,0.9173652427572364,999.0,0.8509366355133753,2.357717487878557,static_conjecture,-169.0,-20.36144578313253,-0.06642860724386113
watts_907,16.43062180208703,"[1.7514856697846748, 1.8200906504975929, 2.9752812484923403, 1.011772081428887, 2.826858801090218, 1.3638468491107014, 0.4518005102953573, 0.46501205446198346, 1.815539844149823, -0.491568049244678]",1.7514856697846748,1.3638468491107014,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,19,19,6.82302451133728,1,1754.0,0.0,0.0,907,watts,19,19,2.0,0.4588,0.0,0.2083,0.4737,19,0.8647695685308963,1718.0,0.833293421564778,3.097560682805523,static_conjecture,36.0,2.0524515393386547,-0.031476146966118224
barabasi_908,29.94382157692924,"[2.9974344984939787, 2.8726365861275456, 3.1338692845772576, 1.474461516755046, 2.0935463227044133, 0.5123440714872958, 0.23565347904115772, 3.1274515773491762, 3.1413410898636513, 2.9788965185668754]",2.9974344984939787,0.5123440714872958,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,18,45,10.847520351409912,1,1276.0,0.0,0.0,908,barabasi,18,45,5.0,2.3805,0.3565,-0.3579,0.4444,34,0.8807006346155658,1596.0,0.8829582143414614,3.0043042609697936,static_conjecture,-320.0,-25.07836990595611,0.0022575797258955754
barabasi_909,16.475486505604305,"[2.870604933146045, 2.297585248838982, 1.3385606984744303, 2.3914762934501983, 1.0986856923657586, 0.134371076473395, 1.585286912741031, 2.7310322571803756, 3.140792683998186, 1.318661169514401]",2.870604933146045,0.134371076473395,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,13,22,6.714974641799927,1,1740.0,0.0,0.0,909,barabasi,13,22,3.3846,1.3323,0.0846,-0.2306,0.3846,19,0.8671308687160161,1025.0,0.7684716520403562,1.488350069034624,static_conjecture,715.0,41.09195402298851,-0.09865921667565991
barabasi_910,11.631725649507413,"[1.4236734344513549, 2.090567310786002, 1.714166748945913, 2.1209258968657387, 1.2827645566994534, -0.19813123282625883, 1.2065547302125, 3.122057828124669, 2.9416649991823194, 1.7480182753943403]",1.4236734344513549,-0.1981312328262588,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,15,14,3.246319055557251,1,1094.0,0.0,0.0,910,barabasi,15,14,1.8667,1.5434,0.0,-0.3426,0.5333,14,0.8308375463933866,2549.0,0.8450106215345764,1.3733108502086877,static_conjecture,-1455.0,-132.9981718464351,0.014173075141189817
barabasi_911,12.517617289428909,"[2.8567016706895574, 3.141584043748318, 2.193063710058209, 1.8188284519165745, 1.6105097956105405, 2.589846210533064, -0.6452361038157218, 3.1395803617783824, 2.9448023439581563, 1.8031725805624486]",2.8567016706895574,2.589846210533064,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,16,15,3.051002025604248,1,947.0,0.0,0.0,911,barabasi,16,15,1.875,1.3636,0.0,-0.1827,0.5625,15,0.8345078192952606,2000.0,0.8774827145841656,2.8857319846555427,static_conjecture,-1053.0,-111.19324181626189,0.04297489528890497
barabasi_912,8.592875490447065,"[2.9980822434343626, 3.1415855320359354, 2.408889043558118, 1.5706353355982108, 1.9389842233511865, 0.6662706551250714, 1.2390186035911939, 1.9096753209462505, 2.812969843262767, 1.5610099992825746]",2.9980822434343626,0.6662706551250714,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,10,9,2.0998120307922363,1,1153.0,0.0,0.0,912,barabasi,10,9,1.8,2.0881,0.0,-0.8348,0.8,9,0.9547639433830072,1489.0,0.9146390483450533,2.5525016190391048,static_conjecture,-336.0,-29.141370338248045,-0.04012489503795391
watts_913,15.200830990811117,"[2.968497843443246, 3.1415093903730895, 1.6122189783220835, 2.9754163507703693, 1.2944643120330914, 1.31870064773093, 0.7691160745904102, 1.7246968813615133, 1.3963520529291782, 0.2647885884764408]",2.968497843443246,1.31870064773093,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,22,5.170714855194092,1,1446.0,0.0,0.0,913,watts,11,22,4.0,1.0445,0.3182,0.0188,0.3636,17,0.8941665288712421,1826.0,0.908642887039628,1.3909371396870378,static_conjecture,-380.0,-26.279391424619643,0.014476358168385883
barabasi_914,9.079910657428538,"[1.716743954783594, 1.8935455544821425, 1.9034922807367771, 1.9075079987834695, 0.7261642921593474, 2.072459393160136, 1.1687635839921318, 1.8188343094455672, 1.3373886476262573, 1.420319889397074]",1.716743954783594,2.072459393160136,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,10,3.74692702293396,1,1848.0,0.0,0.0,914,barabasi,11,10,1.8182,1.7487,0.0,-0.6312,0.7273,10,0.9079910657428538,2016.0,0.9062728786022769,1.4420210563773352,static_conjecture,-168.0,-9.090909090909092,-0.0017181871405769211
regular_915,10.904350865908782,"[1.847501316232568, 2.4345729713720594, 1.8664762455755444, 1.7564385356386971, 1.478323755006635, 1.4304215184845523, 1.4003680922989055, 0.9823520046194829, 2.067188414202382, 0.6128973522660849]",1.847501316232568,1.4304215184845523,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,7,14,4.102467060089111,1,1899.0,0.0,0.0,915,regular,7,14,4.0,0.0,0.4286,0.0,0.4286,12,0.9086959054923984,1966.0,0.970635863646521,2.869369053191684,static_conjecture,-67.0,-3.528172722485519,0.061939958154122565
gnm_916,20.98094021099893,"[2.6137114423946417, 2.3285155261846198, 2.027375564569615, 1.3447081559198963, 1.801866490417369, 0.8798615690216584, 0.9701718884844565, 1.8725113453098268, 1.7327935531065397, 0.3517701856733395]",2.6137114423946417,0.8798615690216584,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,11,41,4.614932537078857,1,797.0,0.0,0.0,916,gnm,11,41,7.4545,1.4374,0.7986,-0.1604,0.1818,28,0.7493192932499619,1045.0,0.7736398111285325,2.3550377149662065,static_conjecture,-248.0,-31.11668757841907,0.02432051787857059
watts_917,26.531909865465213,"[1.0173954596070194, 2.3437726357465745, 2.6238480277660132, 1.3532772889817553, 3.1413509990461286, 1.5993651185626363, 1.344632133463607, 1.7868719165072897, 2.162805465131349, 0.9985311467765507]",1.0173954596070194,1.5993651185626363,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,20,40,7.480658054351807,1,792.0,0.0,0.0,917,watts,20,40,4.0,0.8367,0.3483,-0.1204,0.35,31,0.8558680601762972,870.0,0.8746930221908408,2.955432821069519,static_conjecture,-78.0,-9.848484848484848,0.018824962014543534
gnm_918,5.800459953505197,"[2.7285023596283646, 2.2059623008539595, 1.9163013961951212, 1.7950697043494974, 1.1608317345025974, 0.9321923453473046, 1.0269463408145891, 3.141561077886903, 2.0239639093699013, 1.810488107412445]",2.7285023596283646,0.9321923453473046,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,9,1.3443293571472168,1,1072.0,0.0,0.0,918,gnm,6,9,3.0,1.0,0.7333,-0.4545,0.5,7,0.8286371362150281,1186.0,0.9161573868810332,2.539966862838209,static_conjecture,-114.0,-10.634328358208956,0.0875202506660051
gnm_919,7.454088814058196,"[2.5127357803591592, 2.350931749527083, 2.032786744800596, 0.654245509544954, 1.0096999463968248, 1.7331333468884056, 0.9533982637414274, 2.0498945803803887, 1.9681756249625084, 0.893855583415239]",2.5127357803591592,1.7331333468884056,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,12,1.4053964614868164,1,965.0,0.0,0.0,919,gnm,6,12,4.0,1.0,0.9,-0.4545,0.3333,8,0.9317611017572744,1367.0,0.9331876396245207,1.9657155962425832,static_conjecture,-402.0,-41.6580310880829,0.0014265378672462248
watts_920,4.704542040822162,"[2.78896013923402, 3.141577770737768, 2.7604897852130694, 1.4132667641388144, 1.463463833908953, 1.0671387541408879, 0.8740366662136839, 3.1262978678126707, 3.0071610717651174, 1.7573454452277968]",2.78896013923402,1.067138754140888,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,6,6,1.163930892944336,1,1063.0,0.0,0.0,920,watts,6,6,2.0,0.8165,0.2778,-0.2,0.5,5,0.9409084081644324,545.0,0.8918665898199833,1.887564273083135,static_conjecture,518.0,48.73000940733772,-0.049041818344449095
watts_921,19.03408799888907,"[2.898356912426984, 1.8910722501064359, 1.7951576447306161, 1.2056041186867188, 0.7117234413611002, 1.7626346138867464, 1.5068676428822414, 2.8545179174831183, 3.141576184615573, 1.51722850212067]",2.898356912426984,1.7626346138867464,"[1.72414847 2.24683366 1.89363699 1.711801   1.33095081 1.0145681
 0.68736038 1.40079375 1.51371792 0.60230853]",1.7241484721289566,1.014568100303551,5,14,28,5.615172386169434,1,954.0,0.0,0.0,921,watts,14,28,4.0,1.1339,0.2143,-0.1909,0.4286,23,0.8275690434299596,1066.0,0.8256627563058545,1.7699999353144618,static_conjecture,-112.0,-11.740041928721174,-0.0019062871241051216
