graph_source,init_strategy,graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,exact_maxcut,n,m,deg_mean,clust_mean,mis,assortativity,approx_ratio
known,static_conjecture,gnm_713,40.8410911741482,"[2.4652942598704994, 2.26358716399762, 1.7397835546349394, 3.079298073844871, 2.8218556204014638, 1.5715142137328102, 1.250650431531887, 1.9565144603943065, 0.8419424481829121, 0.19813279123759342]",2.4652942598704994,1.5715142137328102,"[2.25492366 2.25492366 2.25492366 2.25492366 2.25492366 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.254923656892252,0.8620742360644783,5,18,64,11.20602297782898,1,911.0,0.0,0.0,713,gnm,48,18,64,7.1111,0.3571,0.2778,-0.1156,0.8508560661280874
known,static_conjecture,gnm_714,17.02359839526794,"[2.9705616418075214, 2.7036047189473873, 1.6482404606407153, 2.1218105226036252, 1.5725003519107041, 0.4614438414863728, 2.6406504056116162, 0.7462315057213892, 2.327516326185637, 0.8269987418106989]",2.9705616418075214,0.4614438414863728,"[1.66282035 1.66282035 1.66282035 1.66282035 1.66282035 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6628203544575726,0.8620742360644783,5,14,24,2.105496883392334,1,913.0,0.0,0.0,714,gnm,19,14,24,3.4286,0.2429,0.3571,-0.089,0.8959788629088389
known,static_conjecture,gnm_715,90.71018417690014,"[2.3071419448245734, 2.5675324368943264, 2.8977726054320936, 3.070574096743971, 2.6224123614732706, -0.005853117078774479, 2.9789142081927213, 2.7121324095631714, 2.5886310279232054, 1.5658277659729374]",2.3071419448245734,-0.0058531170787744,"[2.61753181 2.61753181 2.61753181 2.61753181 2.61753181 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.617531813822585,0.8620742360644783,5,20,173,26.37721610069275,1,597.0,0.0,0.0,715,gnm,98,20,173,17.3,0.9115,0.1,-0.1041,0.9256141242540831
known,static_conjecture,regular_716,17.09085814154458,"[2.306008058195443, 2.127447479993314, 3.1270003177723122, 2.89298405308683, 2.467528988176716, 0.6805850301921849, 1.9835867493885977, 1.4170974050987275, 2.586582062353429, 0.8263436220897327]",2.306008058195443,0.6805850301921849,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,19,19,7.156593084335327,1,2286.0,0.0,0.0,716,regular,18,19,19,2.0,0.0,0.4211,0.0,0.9494921189746989
known,static_conjecture,barabasi_717,6.414860538416406,"[2.8447752281245235, 2.5593522482777926, 1.8854391814855231, 1.367016592009885, 2.6048897745455046, 2.0609233069617305, 2.7450346942936656, 1.508078706206559, 2.287337380942662, 1.7617438001898158]",2.8447752281245235,2.0609233069617305,"[2.28139837 2.28139837 2.28139837 2.28139837 2.28139837 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.281398371365477,0.8620742360644783,5,8,7,1.5498871803283691,1,1229.0,0.0,0.0,717,barabasi,7,8,7,1.75,0.0,0.5,-0.4933,0.9164086483452009
known,static_conjecture,gnm_718,5.809274428229401,"[2.7596593852492726, 3.0621572354719704, 1.7938309811152573, 1.8461687504213153, 1.6297126235337056, 1.1757327982792316, 3.099064365485682, 2.3087015420659265, 2.3671432678328377, 0.8281170734216707]",2.759659385249273,1.1757327982792316,"[1.82079633 1.82079633 1.82079633 1.82079633 1.82079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8207963267948968,0.8620742360644783,5,7,8,1.8268945217132568,1,1363.0,0.0,0.0,718,gnm,7,7,8,2.2857,0.3333,0.4286,-0.0667,0.8298963468899144
known,static_conjecture,regular_719,19.507071220443688,"[2.790159944197943, 2.0836792377583953, 1.857305555561551, 1.9200004828342125, 1.962756188876561, 0.050808227386942795, 2.633973697250867, 2.719719991507455, 2.822747375521189, 1.4062499809824778]",2.790159944197943,0.0508082273869427,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,13,26,6.174155950546265,1,1263.0,0.0,0.0,719,regular,20,13,26,4.0,0.2692,0.3846,0.0,0.9753535610221844
known,static_conjecture,regular_720,5.99999769761998,"[3.1411085102812173, 1.8876633740135966, 2.4846030359461757, 1.914827305595883, 2.1507067533798825, 0.2668826805886114, 1.538110524526513, 0.8593898546550551, 1.3016610633935606, 0.3659333614752983]",3.1411085102812173,0.2668826805886114,"[1.56614833 1.56614833 1.56614833 1.56614833 1.56614833 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5661483253588515,0.8620742360644783,5,7,7,0.7161259651184082,1,520.0,0.0,0.0,720,regular,6,7,7,2.0,0.0,0.4286,0.0,0.9999996162699967
known,static_conjecture,watts_721,16.28874526056235,"[1.7008492536729591, 1.7372578071833025, 1.4478565015124318, 2.793292071463059, 1.4492749509718328, 0.4482559729945378, 2.8996238741786735, 1.2679194570673071, 1.5564386301082915, 0.23143796173836195]",1.7008492536729591,0.4482559729945378,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,12,24,4.005727529525757,1,911.0,0.0,0.0,721,watts,19,12,24,4.0,0.2722,0.3333,0.087,0.8573023821348605
known,static_conjecture,barabasi_722,12.949533489316387,"[2.0309987188525778, 1.4878211083330668, 2.390881311637261, 3.043417869429981, 2.950017156476015, 1.7769934279287631, 2.82162514481613, 1.980293434714492, 1.2624108499722826, 1.8585122065496134]",2.0309987188525778,1.7769934279287631,"[2.02933098 2.02933098 2.02933098 2.02933098 2.02933098 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.02933097718254,0.8620742360644783,5,16,15,7.671881198883057,1,2126.0,0.0,0.0,722,barabasi,15,16,15,1.875,0.0,0.6875,-0.576,0.8633022326210925
known,static_conjecture,gnm_723,8.510507768988646,"[2.9065309513656175, 1.921945520345059, 3.057422211743169, 2.139766913750158, 3.0452546521509167, 1.7758874249328143, 2.1324167096463458, 1.2665836931249115, 2.0759250552765045, 0.7974606696889196]",2.906530951365617,1.7758874249328145,"[1.82079633 1.82079633 1.82079633 1.82079633 1.82079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8207963267948968,0.8620742360644783,5,7,12,2.687572479248047,1,1939.0,0.0,0.0,723,gnm,9,7,12,3.4286,0.6524,0.4286,-0.3333,0.9456119743320718
known,static_conjecture,barabasi_724,21.27447857830613,"[2.970746655996593, 2.795804743007476, 1.6477893193100797, 2.00425824047082, 1.5628744772005692, 0.44731541565265037, 2.657531564609608, 2.368927470215274, 2.3276398790093547, 0.7564639536159148]",2.970746655996593,0.4473154156526503,"[1.65000824 1.65000824 1.65000824 1.65000824 1.65000824 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6500082385895536,0.8620742360644783,5,17,30,9.507404327392578,1,1467.0,0.0,0.0,724,barabasi,25,17,30,3.5294,0.3895,0.5294,-0.4112,0.8509791431322452
known,static_conjecture,gnm_725,55.57386331077031,"[2.376806878730511, 2.519384048683133, 2.9747757070528182, 2.467219888162852, 2.3308365076675495, 0.7969811853774775, 2.7739600600796948, 2.7408126013170033, 1.4735522890095325, 0.6938912968729466]",2.376806878730511,0.7969811853774775,"[2.46912522 2.46912522 2.46912522 2.46912522 2.46912522 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.469125216876466,0.8620742360644783,5,17,111,13.191722393035889,1,584.0,0.0,0.0,725,gnm,67,17,111,13.0588,0.803,0.1765,-0.0826,0.8294606464294075
known,static_conjecture,barabasi_726,25.75881511082912,"[2.996729437492953, 1.7409413683618244, 1.861388035166219, 1.3096569192036684, 1.7602984869074505, 1.771009648423263, 2.989491832630672, 2.0884131393633467, 1.5306087396622505, 0.7517951223101021]",2.996729437492953,1.771009648423263,"[1.75400095 1.75400095 1.75400095 1.75400095 1.75400095 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7540009469696969,0.8620742360644783,5,16,39,6.749373912811279,1,854.0,0.0,0.0,726,barabasi,29,16,39,4.875,0.4006,0.375,-0.1825,0.8882350038216937
known,static_conjecture,regular_727,21.77304514717629,"[2.8239930858520887, 2.058762849437524, 1.8697062894481715, 1.9425339308087533, 1.9903252219812897, 0.06433285747410075, 2.6520822485958475, 2.7458353612012267, 2.8747843624985236, 1.446277051128917]",2.8239930858520887,0.0643328574741007,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,15,30,5.960759878158569,1,1316.0,0.0,0.0,727,regular,22,15,30,4.0,0.2333,0.3333,0.0,0.989683870326195
known,static_conjecture,regular_728,16.75074545747008,"[3.0175423291345345, 1.044751702340455, 2.9543477819196973, 2.7604763352968575, 0.6272456221198534, 2.1287842917820416, 3.1303131979876335, 2.6006209596281074, 1.781825575273961, 0.7588957078587018]",3.0175423291345345,2.1287842917820416,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,19,19,5.195282220840454,1,1204.0,0.0,0.0,728,regular,18,19,19,2.0,0.0,0.4211,0.0,0.930596969859449
known,static_conjecture,gnm_729,35.05754194900283,"[2.293036447323571, 2.2406952076080344, 2.318791866184543, 2.320675127219152, 2.23589924057666, 0.857427397299643, 2.648790242741729, 1.2308901280524318, 2.373339618912296, 1.0710868590362987]",2.293036447323571,0.857427397299643,"[2.25365113 2.25365113 2.25365113 2.25365113 2.25365113 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.253651133830544,0.8620742360644783,5,17,70,6.634701490402222,1,503.0,0.0,0.0,729,gnm,48,17,70,8.2353,0.4958,0.2353,-0.058,0.7303654572708923
known,static_conjecture,regular_730,13.324252732586087,"[2.890594613015348, 1.1377705371810487, 1.6112165138174022, 2.319314312282485, 1.7658846056367463, 0.6173498507856059, 2.159855733030897, 1.5247315492387554, 1.2035596133873356, 0.6308671939556264]",2.890594613015348,0.6173498507856059,"[1.53632918 1.53632918 1.53632918 1.53632918 1.53632918 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5363291750727188,0.8620742360644783,5,15,15,3.2287139892578125,1,873.0,0.0,0.0,730,regular,14,15,15,2.0,0.0,0.4667,0.0,0.9517323380418634
known,static_conjecture,watts_731,17.66822451329776,"[2.7071097874409498, 0.2337811046582505, 2.570540854636151, 2.6025106506401783, 1.778735433633297, 1.231550073643037, 2.539575575011315, 1.9351838198724882, 1.7799756882989373, 1.5811102700291193]",2.7071097874409498,1.231550073643037,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,20,20,10.846038579940796,1,1989.0,0.0,0.0,731,watts,20,20,20,2.0,0.0,0.5,-0.0784,0.883411225664888
known,static_conjecture,watts_732,7.689484350826097,"[1.8648344763990365, 1.7539257984463306, 1.4817365830961333, 2.6023244204404374, 1.326232387242214, 1.223587379328639, 2.8507624148667645, 1.933096723502301, 1.51058145485156, 0.20445197121496794]",1.8648344763990363,1.223587379328639,"[1.46995192 1.46995192 1.46995192 1.46995192 1.46995192 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.4699519230769231,0.8620742360644783,5,10,10,-0.1569409370422363,1,857.0,0.0,0.0,732,watts,9,10,10,2.0,0.2167,0.5,-0.2766,0.8543871500917886
known,static_conjecture,gnm_733,36.73249826762588,"[2.372695661072406, 1.9927875973349016, 2.7200084590596667, 2.162861603315164, 2.4498697751803378, 0.7836555190482318, 1.5707635136903764, 0.7849111050944919, 1.9549220160884473, -0.0027894930427171142]",2.372695661072406,0.7836555190482318,"[2.24661498 2.24661498 2.24661498 2.24661498 2.24661498 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2466149806706595,0.8620742360644783,5,19,68,15.524436950683594,1,1055.0,0.0,0.0,733,gnm,49,19,68,7.1579,0.4283,0.2105,-0.1425,0.7496428217882832
known,static_conjecture,watts_734,20.07331425822531,"[1.79376802532639, 2.8600541765939886, 1.361862330619469, 2.761668838403853, 2.0869508546452042, 1.3867264285721135, 1.7268013152232742, 1.9504273407857573, 1.7724417872565315, 1.4538955399134716]",1.79376802532639,1.3867264285721137,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,15,30,7.636607885360718,1,1500.0,0.0,0.0,734,watts,23,15,30,4.0,0.5222,0.3333,-0.1441,0.872752793835883
known,static_conjecture,barabasi_735,14.11650749893158,"[2.918830389626748, 2.313558341971524, 2.8288145702733782, 2.033718629172898, 1.790614290604537, 1.9560833834512272, 1.7481197089583043, 1.689860179568448, 1.4018313538772698, 0.16611586026248742]",2.918830389626748,1.9560833834512272,"[1.93417654 1.93417654 1.93417654 1.93417654 1.93417654 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9341765404914195,0.8620742360644783,5,17,16,6.623310327529907,1,1636.0,0.0,0.0,735,barabasi,16,17,16,1.8824,0.0,0.5882,-0.5175,0.8822817186832238
known,static_conjecture,gnm_736,33.66581381263927,"[2.4151799078159355, 2.9593260316138656, 2.4101195025326088, 2.408660402549023, 2.4252632844802373, 0.8559990654778977, 2.632580823688027, 0.8599530809614406, 2.517283262685408, 0.8192484730061014]",2.4151799078159355,0.8559990654778977,"[2.40967576 2.40967576 2.40967576 2.40967576 2.40967576 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.409675762866846,0.8620742360644783,5,12,65,6.727902173995972,1,774.0,0.0,0.0,736,gnm,36,12,65,10.8333,0.9848,0.1667,-0.1818,0.9351614947955353
known,static_conjecture,barabasi_737,7.923703437627297,"[2.5665690021122725, 2.1440975181498674, 1.928613323969493, 2.407041060738348, 2.551957585565972, 1.4753047888551563, 2.828573729757925, 2.9478171246959257, 1.9854044750130229, 1.7838705840328009]",2.5665690021122725,1.4753047888551565,"[2.28139837 2.28139837 2.28139837 2.28139837 2.28139837 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.281398371365477,0.8620742360644783,5,10,9,4.503618478775024,1,1526.0,0.0,0.0,737,barabasi,9,10,9,1.8,0.0,0.5,-0.2203,0.8804114930696997
known,static_conjecture,regular_738,14.981018886714905,"[3.02086285382467, 0.9967722844501818, 3.010517644641293, 2.7528230229828674, 0.6415061021250725, 2.094226178081164, 3.110491454749422, 2.6285295690692507, 1.7796439088311502, 0.7493992932023152]",3.02086285382467,2.094226178081164,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,17,17,4.4745869636535645,1,1199.0,0.0,0.0,738,regular,16,17,17,2.0,0.0,0.4706,0.0,0.9363136804196815
known,static_conjecture,barabasi_739,21.18655959868184,"[1.730792923817679, 2.6764794672464833, 0.3567943420051271, 3.1149312551944415, 1.2604495901301782, 1.211846212674417, 2.9351502771482805, 2.5511666011684557, 2.243753010297744, 1.9663113637801959]",1.730792923817679,1.211846212674417,"[1.56141975 1.56141975 1.56141975 1.56141975 1.56141975 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5614197530864198,0.8620742360644783,5,18,32,6.1758012771606445,1,934.0,0.0,0.0,739,barabasi,24,18,32,3.5556,0.4882,0.4444,-0.3219,0.8827733166117433
known,static_conjecture,barabasi_740,11.862270277400713,"[1.3983400242876707, 2.391917455582595, 1.6794046123817932, 1.4824864464904168, 0.0982395765264347, 0.35069835719403875, 3.0565723076342026, 1.9469399955689144, 1.5199624760061687, 1.2701171592714613]",1.398340024287671,0.3506983571940387,"[1.55929705 1.55929705 1.55929705 1.55929705 1.55929705 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.559297052154195,0.8620742360644783,5,14,13,2.4542453289031982,1,935.0,0.0,0.0,740,barabasi,13,14,13,1.8571,0.0,0.7143,-0.651,0.912482329030824
known,static_conjecture,regular_741,23.842322579400665,"[2.9746459035886232, 2.039383763745956, 2.9765904692119425, 2.8655163020210876, 1.7553344305859206, 0.24142060863484135, 1.7302918415860873, 2.1196136621734833, 1.4191507632452196, 0.6856998293795706]",2.9746459035886232,0.2414206086348413,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,16,32,6.686983823776245,1,1253.0,0.0,0.0,741,regular,26,16,32,4.0,0.0625,0.375,0.0,0.9170124069000256
known,static_conjecture,watts_742,28.10255084217536,"[2.9809333465568635, 2.7302246876298506, 1.656206141666174, 2.1964160826815524, 1.5714718945195196, 0.49806026635323686, 2.6575055292690895, 0.7936651196478491, 2.3658623713926117, 0.7911034857727871]",2.9809333465568635,0.4980602663532368,"[1.67125087 1.67125087 1.67125087 1.67125087 1.67125087 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.671250872249442,0.8620742360644783,5,20,40,7.29413914680481,1,661.0,0.0,0.0,742,watts,32,20,40,4.0,0.2317,0.35,0.1063,0.87820471381798
known,static_conjecture,gnm_743,7.798876171760639,"[1.5920559965926335, 2.961049693279912, 1.4911169655301983, 1.7702898390951365, 2.0345783736416285, 0.3798250269464888, 3.117057789904025, 1.780966758276937, 1.59068567464129, 1.3734755844342126]",1.5920559965926335,0.3798250269464888,"[1.82079633 1.82079633 1.82079633 1.82079633 1.82079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8207963267948968,0.8620742360644783,5,7,12,1.457869291305542,1,729.0,0.0,0.0,743,gnm,9,7,12,3.4286,0.7952,0.4286,-0.5185,0.8665417968622933
known,static_conjecture,barabasi_744,19.138998785709067,"[1.6210071370625103, 2.9337577292457753, 0.4417351758781878, 2.642301283727522, 1.6361722952199917, 1.0401461876306102, 1.727170246218967, 1.3596226162574108, 1.0424329788250573, 0.6845871195900897]",1.6210071370625103,1.0401461876306102,"[1.56082899 1.56082899 1.56082899 1.56082899 1.56082899 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5608289930555557,0.8620742360644783,5,16,28,5.194404125213623,1,893.0,0.0,0.0,744,barabasi,24,16,28,3.5,0.2536,0.4375,-0.4176,0.7974582827378778
known,static_conjecture,barabasi_745,8.786340142235032,"[1.5867382603974005, 1.8738146517561252, 1.1203222855068706, 2.468228533251774, 0.44202642317997864, 0.8196532685268142, 2.640626727630198, 1.6806999900219708, 1.27799826180072, 1.318285043047056]",1.5867382603974003,0.8196532685268142,"[1.55371901 1.55371901 1.55371901 1.55371901 1.55371901 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5537190082644627,0.8620742360644783,5,11,10,2.976904392242432,1,797.0,0.0,0.0,745,barabasi,10,11,10,1.8182,0.0,0.5455,-0.3248,0.8786340142235032
known,static_conjecture,regular_746,19.61853516754708,"[2.8449483760973555, 1.8299193423315645, 1.829134276347874, 1.944322168599077, 1.9618552957809698, 1.4065239973790458, 2.2052794342087534, 2.6404562455632803, 2.7488754681542567, 1.3504003988821283]",2.8449483760973555,1.4065239973790458,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,13,26,6.5136682987213135,1,1199.0,0.0,0.0,746,regular,22,13,26,4.0,0.2692,0.3077,0.0,0.8917515985248673
known,static_conjecture,watts_747,10.375184638823455,"[1.9300046408420353, 1.6692228184305717, 0.21886190592502092, 2.6998557554256237, 0.8030727847802206, 1.500182207248396, 2.297397867808602, 1.3724895397410388, 2.014172345100525, 1.340570337718257]",1.9300046408420355,1.500182207248396,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,12,12,2.676652431488037,1,905.0,0.0,0.0,747,watts,11,12,12,2.0,0.0,0.5,-0.5652,0.943198603529405
known,static_conjecture,watts_748,5.986356794908261,"[1.3115337939317313, 1.5135551365625017, 1.6895043095529014, 2.3715458625304415, 1.66949240352274, 1.5210664365208926, 2.1587872866399245, 1.7170934783010192, 1.6867895074481356, 0.3533697023272734]",1.3115337939317313,1.5210664365208926,"[1.48238815 1.48238815 1.48238815 1.48238815 1.48238815 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.482388147566719,0.8620742360644783,5,7,7,4.274585723876953,1,2075.0,0.0,0.0,748,watts,7,7,7,2.0,0.0,0.4286,-0.1667,0.8551938278440373
known,static_conjecture,watts_749,24.19850441532922,"[2.9724340783833982, 2.7108201644634766, 1.6693687643939112, 1.5935850379546599, 1.5729897977954534, 0.508904984669597, 2.690831326053215, 0.7576201680856283, 2.350006661496689, 0.8054665139936241]",2.9724340783833982,0.508904984669597,"[1.66123357 1.66123357 1.66123357 1.66123357 1.66123357 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6612335712113795,0.8620742360644783,5,17,34,6.339430570602417,1,893.0,0.0,0.0,749,watts,27,17,34,4.0,0.3451,0.3529,-0.0303,0.8962409042714526
known,static_conjecture,gnm_750,27.988075833723013,"[2.9214890692676154, 3.060100756684839, 1.792609606727311, 1.4387368550721322, 1.8292543862837651, 0.3264836201463126, 2.414594307347625, 1.6019152161040628, 0.8441055534169613, -0.03494281027649475]",2.9214890692676154,0.3264836201463126,"[1.88321672 1.88321672 1.88321672 1.88321672 1.88321672 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8832167221114464,0.8620742360644783,5,15,43,10.370930433273315,1,1190.0,0.0,0.0,750,gnm,33,15,43,5.7333,0.3839,0.3333,-0.1794,0.8481235101128186
known,static_conjecture,barabasi_751,11.693276563702284,"[0.7061732685441028, 2.529513964889544, 0.3583159690140565, 2.960220318062968, 0.8606395896338876, 1.3501669547059563, 3.140806635552222, 2.9113338668277526, 1.3857771601081998, 1.2980276312730192]",0.7061732685441028,1.3501669547059565,"[1.55555556 1.55555556 1.55555556 1.55555556 1.55555556 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5555555555555556,0.8620742360644783,5,15,14,5.608867645263672,1,1477.0,0.0,0.0,751,barabasi,14,15,14,1.8667,0.0,0.6667,-0.614,0.8352340402644488
known,static_conjecture,gnm_752,27.139155454860926,"[2.867057577120727, 2.6556245479803477, 2.3112808894482066, 2.2830054410853258, 2.253978056912087, 1.1628801491887701, 1.574844147175443, 1.5555165148575352, 1.5758500583005661, 0.7587390428964079]",2.867057577120727,1.16288014918877,"[2.24669077 2.24669077 2.24669077 2.24669077 2.24669077 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.246690773348813,0.8620742360644783,5,17,43,6.630767583847046,1,750.0,0.0,0.0,752,gnm,31,17,43,5.0588,0.4363,0.2941,-0.1643,0.8754566275761589
known,static_conjecture,regular_753,9.228907574288314,"[1.2368977915807275, 1.6743607180102826, 2.3186367073061565, 3.021993572634005, 1.5647444709207528, 0.5233757411655191, 2.3508791357525256, 2.6552671937685672, 0.8072446443792868, 0.0747230308525951]",1.2368977915807275,0.5233757411655191,"[1.55020243 1.55020243 1.55020243 1.55020243 1.55020243 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5502024291497978,0.8620742360644783,5,8,12,3.0339183807373047,1,1333.0,0.0,0.0,753,regular,10,8,12,3.0,0.25,0.375,0.0,0.9228907574288314
known,static_conjecture,regular_754,15.597212140552198,"[2.9758994666241767, 1.3745859101963946, 1.7650770308625794, 2.1375146394003073, 2.470877714923358, 0.5329439508207422, 2.1961100715790676, 1.8793598332025208, 1.5620470198400627, 0.8494012770772779]",2.9758994666241767,0.5329439508207422,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,11,22,5.067443132400513,1,1759.0,0.0,0.0,754,regular,16,11,22,4.0,0.1818,0.3636,0.0,0.9748257587845124
known,static_conjecture,barabasi_755,19.166949056721837,"[1.4782548159771034, 2.0074301117851077, 1.423042085297937, 3.020849473544571, 1.7103681299560356, 1.329514951147176, 1.9424747113407226, 1.3768612924748864, 1.6942176278459493, 0.8210871316867686]",1.4782548159771034,1.329514951147176,"[1.56082899 1.56082899 1.56082899 1.56082899 1.56082899 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5608289930555557,0.8620742360644783,5,16,28,7.066468954086304,1,1216.0,0.0,0.0,755,barabasi,23,16,28,3.5,0.403,0.4375,-0.2798,0.833345611161819
known,static_conjecture,barabasi_756,19.29096151048388,"[1.6994605114289851, 3.068550843700387, 1.7808446726560305, 2.5679050107970633, 1.63017198961086, 0.32389294111732225, 2.4497087654753877, 1.392103926567156, 1.840103336703137, 1.4878528253160623]",1.6994605114289851,0.3238929411173222,"[1.55442708 1.55442708 1.55442708 1.55442708 1.55442708 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5544270833333331,0.8620742360644783,5,16,28,8.526497602462769,1,1421.0,0.0,0.0,756,barabasi,23,16,28,3.5,0.2507,0.375,-0.2142,0.83873745697756
known,static_conjecture,watts_757,5.38456190218767,"[0.6426382979780859, 3.1090841666309394, 1.5924010808209519, 2.972998925904009, 1.4362816337758175, 1.9496699806124154, 1.5356131443269045, 1.810737058894761, 2.979580938210649, 0.9308619063681378]",0.6426382979780859,1.9496699806124156,"[1.4696821  1.4696821  1.4696821  1.4696821  1.4696821  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.469682103610675,0.8620742360644783,5,7,7,2.1252782344818115,1,1418.0,0.0,0.0,757,watts,6,7,7,2.0,0.2381,0.5714,-0.1667,0.897426983697945
known,static_conjecture,regular_758,10.792069585029529,"[2.379571471061353, 2.2741071749515758, 2.029573039806136, 2.8576638331853896, -2.0723670123978604, 0.23538660436567854, 2.9142777339682113, 2.209166673358452, 1.8532615723671118, 1.1516163651651181]",2.379571471061353,0.2353866043656785,"[1.53632918 1.53632918 1.53632918 1.53632918 1.53632918 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5363291750727188,0.8620742360644783,5,12,12,3.333254814147949,1,1287.0,0.0,0.0,758,regular,12,12,12,2.0,0.0,0.4167,0.0,0.8993391320857941
known,static_conjecture,watts_759,14.450261681704472,"[1.1757428445665308, 1.908825216131785, 0.16057908881845165, 3.0045142090553982, 1.5873164028582998, 1.3827011156832354, 2.586157920102738, 2.161929136935869, 2.064373383047984, 0.1296544465223871]",1.1757428445665308,1.3827011156832354,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,11,22,4.144152402877808,1,1219.0,0.0,0.0,759,watts,16,11,22,4.0,0.4667,0.2727,-0.0115,0.9031413551065295
