graph_source,init_strategy,graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model
known,static_conjecture,regular_727,21.77304514717629,"[2.8239930858520887, 2.058762849437524, 1.8697062894481715, 1.9425339308087533, 1.9903252219812897, 0.06433285747410075, 2.6520822485958475, 2.7458353612012267, 2.8747843624985236, 1.446277051128917]",2.8239930858520887,0.06433285747410075,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,15,30,5.960759878158569,1,1316.0,0.0,0.0,727,regular
known,static_conjecture,regular_728,16.75074545747008,"[3.0175423291345345, 1.044751702340455, 2.9543477819196973, 2.7604763352968575, 0.6272456221198534, 2.1287842917820416, 3.1303131979876335, 2.6006209596281074, 1.781825575273961, 0.7588957078587018]",3.0175423291345345,2.1287842917820416,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,19,19,5.195282220840454,1,1204.0,0.0,0.0,728,regular
known,static_conjecture,gnm_729,35.05754194900283,"[2.293036447323571, 2.2406952076080344, 2.318791866184543, 2.320675127219152, 2.23589924057666, 0.857427397299643, 2.648790242741729, 1.2308901280524318, 2.373339618912296, 1.0710868590362987]",2.293036447323571,0.857427397299643,"[2.25365113 2.25365113 2.25365113 2.25365113 2.25365113 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2536511338305436,0.8620742360644783,5,17,70,6.634701490402222,1,503.0,0.0,0.0,729,gnm
known,static_conjecture,regular_730,13.324252732586089,"[2.890594613015348, 1.1377705371810487, 1.6112165138174022, 2.319314312282485, 1.7658846056367463, 0.6173498507856059, 2.159855733030897, 1.5247315492387554, 1.2035596133873356, 0.6308671939556264]",2.890594613015348,0.6173498507856059,"[1.53632918 1.53632918 1.53632918 1.53632918 1.53632918 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5363291750727188,0.8620742360644783,5,15,15,3.2287139892578125,1,873.0,0.0,0.0,730,regular
known,static_conjecture,watts_731,17.66822451329776,"[2.7071097874409498, 0.2337811046582505, 2.570540854636151, 2.6025106506401783, 1.778735433633297, 1.231550073643037, 2.539575575011315, 1.9351838198724882, 1.7799756882989373, 1.5811102700291193]",2.7071097874409498,1.231550073643037,"[1.57079633 1.57079633 1.57079633 1.57079633 1.57079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5707963267948966,0.8620742360644783,5,20,20,10.846038579940796,1,1989.0,0.0,0.0,731,watts
known,static_conjecture,watts_732,7.689484350826097,"[1.8648344763990365, 1.7539257984463306, 1.4817365830961333, 2.6023244204404374, 1.326232387242214, 1.223587379328639, 2.8507624148667645, 1.933096723502301, 1.51058145485156, 0.20445197121496794]",1.8648344763990365,1.223587379328639,"[1.46995192 1.46995192 1.46995192 1.46995192 1.46995192 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.4699519230769231,0.8620742360644783,5,10,10,-0.15694093704223633,1,857.0,0.0,0.0,732,watts
known,static_conjecture,gnm_733,36.73249826762588,"[2.372695661072406, 1.9927875973349016, 2.7200084590596667, 2.162861603315164, 2.4498697751803378, 0.7836555190482318, 1.5707635136903764, 0.7849111050944919, 1.9549220160884473, -0.0027894930427171142]",2.372695661072406,0.7836555190482318,"[2.24661498 2.24661498 2.24661498 2.24661498 2.24661498 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.2466149806706595,0.8620742360644783,5,19,68,15.524436950683594,1,1055.0,0.0,0.0,733,gnm
known,static_conjecture,watts_734,20.07331425822531,"[1.79376802532639, 2.8600541765939886, 1.361862330619469, 2.761668838403853, 2.0869508546452042, 1.3867264285721135, 1.7268013152232742, 1.9504273407857573, 1.7724417872565315, 1.4538955399134716]",1.79376802532639,1.3867264285721135,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,15,30,7.636607885360718,1,1500.0,0.0,0.0,734,watts
known,static_conjecture,barabasi_735,14.11650749893158,"[2.918830389626748, 2.313558341971524, 2.8288145702733782, 2.033718629172898, 1.790614290604537, 1.9560833834512272, 1.7481197089583043, 1.689860179568448, 1.4018313538772698, 0.16611586026248742]",2.918830389626748,1.9560833834512272,"[1.93417654 1.93417654 1.93417654 1.93417654 1.93417654 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9341765404914195,0.8620742360644783,5,17,16,6.623310327529907,1,1636.0,0.0,0.0,735,barabasi
known,static_conjecture,gnm_736,33.66581381263927,"[2.4151799078159355, 2.9593260316138656, 2.4101195025326088, 2.408660402549023, 2.4252632844802373, 0.8559990654778977, 2.632580823688027, 0.8599530809614406, 2.517283262685408, 0.8192484730061014]",2.4151799078159355,0.8559990654778977,"[2.40967576 2.40967576 2.40967576 2.40967576 2.40967576 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.409675762866846,0.8620742360644783,5,12,65,6.727902173995972,1,774.0,0.0,0.0,736,gnm
known,static_conjecture,barabasi_737,7.923703437627297,"[2.5665690021122725, 2.1440975181498674, 1.928613323969493, 2.407041060738348, 2.551957585565972, 1.4753047888551563, 2.828573729757925, 2.9478171246959257, 1.9854044750130229, 1.7838705840328009]",2.5665690021122725,1.4753047888551563,"[2.28139837 2.28139837 2.28139837 2.28139837 2.28139837 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.281398371365477,0.8620742360644783,5,10,9,4.503618478775024,1,1526.0,0.0,0.0,737,barabasi
known,static_conjecture,regular_738,14.981018886714905,"[3.02086285382467, 0.9967722844501818, 3.010517644641293, 2.7528230229828674, 0.6415061021250725, 2.094226178081164, 3.110491454749422, 2.6285295690692507, 1.7796439088311502, 0.7493992932023152]",3.02086285382467,2.094226178081164,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,17,17,4.4745869636535645,1,1199.0,0.0,0.0,738,regular
known,static_conjecture,barabasi_739,21.18655959868184,"[1.730792923817679, 2.6764794672464833, 0.3567943420051271, 3.1149312551944415, 1.2604495901301782, 1.211846212674417, 2.9351502771482805, 2.5511666011684557, 2.243753010297744, 1.9663113637801959]",1.730792923817679,1.211846212674417,"[1.56141975 1.56141975 1.56141975 1.56141975 1.56141975 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5614197530864198,0.8620742360644783,5,18,32,6.1758012771606445,1,934.0,0.0,0.0,739,barabasi
known,static_conjecture,barabasi_740,11.862270277400711,"[1.3983400242876707, 2.391917455582595, 1.6794046123817932, 1.4824864464904168, 0.0982395765264347, 0.35069835719403875, 3.0565723076342026, 1.9469399955689144, 1.5199624760061687, 1.2701171592714613]",1.3983400242876707,0.35069835719403875,"[1.55929705 1.55929705 1.55929705 1.55929705 1.55929705 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.559297052154195,0.8620742360644783,5,14,13,2.4542453289031982,1,935.0,0.0,0.0,740,barabasi
known,static_conjecture,regular_741,23.842322579400665,"[2.9746459035886232, 2.039383763745956, 2.9765904692119425, 2.8655163020210876, 1.7553344305859206, 0.24142060863484135, 1.7302918415860873, 2.1196136621734833, 1.4191507632452196, 0.6856998293795706]",2.9746459035886232,0.24142060863484135,"[3.14159265 3.14159265 3.14159265 3.14159265 3.14159265 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",3.141592653589793,0.8620742360644783,5,16,32,6.686983823776245,1,1253.0,0.0,0.0,741,regular
known,static_conjecture,watts_742,28.102550842175358,"[2.9809333465568635, 2.7302246876298506, 1.656206141666174, 2.1964160826815524, 1.5714718945195196, 0.49806026635323686, 2.6575055292690895, 0.7936651196478491, 2.3658623713926117, 0.7911034857727871]",2.9809333465568635,0.49806026635323686,"[1.67125087 1.67125087 1.67125087 1.67125087 1.67125087 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6712508722494421,0.8620742360644783,5,20,40,7.29413914680481,1,661.0,0.0,0.0,742,watts
known,static_conjecture,gnm_743,7.798876171760639,"[1.5920559965926335, 2.961049693279912, 1.4911169655301983, 1.7702898390951365, 2.0345783736416285, 0.3798250269464888, 3.117057789904025, 1.780966758276937, 1.59068567464129, 1.3734755844342126]",1.5920559965926335,0.3798250269464888,"[1.82079633 1.82079633 1.82079633 1.82079633 1.82079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8207963267948966,0.8620742360644783,5,7,12,1.457869291305542,1,729.0,0.0,0.0,743,gnm
known,static_conjecture,barabasi_744,19.138998785709067,"[1.6210071370625103, 2.9337577292457753, 0.4417351758781878, 2.642301283727522, 1.6361722952199917, 1.0401461876306102, 1.727170246218967, 1.3596226162574108, 1.0424329788250573, 0.6845871195900897]",1.6210071370625103,1.0401461876306102,"[1.56082899 1.56082899 1.56082899 1.56082899 1.56082899 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5608289930555557,0.8620742360644783,5,16,28,5.194404125213623,1,893.0,0.0,0.0,744,barabasi
known,static_conjecture,barabasi_745,8.786340142235032,"[1.5867382603974005, 1.8738146517561252, 1.1203222855068706, 2.468228533251774, 0.44202642317997864, 0.8196532685268142, 2.640626727630198, 1.6806999900219708, 1.27799826180072, 1.318285043047056]",1.5867382603974005,0.8196532685268142,"[1.55371901 1.55371901 1.55371901 1.55371901 1.55371901 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5537190082644627,0.8620742360644783,5,11,10,2.9769043922424316,1,797.0,0.0,0.0,745,barabasi
known,static_conjecture,regular_746,19.618535167547076,"[2.8449483760973555, 1.8299193423315645, 1.829134276347874, 1.944322168599077, 1.9618552957809698, 1.4065239973790458, 2.2052794342087534, 2.6404562455632803, 2.7488754681542567, 1.3504003988821283]",2.8449483760973555,1.4065239973790458,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,13,26,6.5136682987213135,1,1199.0,0.0,0.0,746,regular
known,static_conjecture,watts_747,10.375184638823457,"[1.9300046408420353, 1.6692228184305717, 0.21886190592502092, 2.6998557554256237, 0.8030727847802206, 1.500182207248396, 2.297397867808602, 1.3724895397410388, 2.014172345100525, 1.340570337718257]",1.9300046408420353,1.500182207248396,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,12,12,2.676652431488037,1,905.0,0.0,0.0,747,watts
known,static_conjecture,watts_748,5.986356794908261,"[1.3115337939317313, 1.5135551365625017, 1.6895043095529014, 2.3715458625304415, 1.66949240352274, 1.5210664365208926, 2.1587872866399245, 1.7170934783010192, 1.6867895074481356, 0.3533697023272734]",1.3115337939317313,1.5210664365208926,"[1.48238815 1.48238815 1.48238815 1.48238815 1.48238815 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.482388147566719,0.8620742360644783,5,7,7,4.274585723876953,1,2075.0,0.0,0.0,748,watts
known,static_conjecture,watts_749,24.19850441532922,"[2.9724340783833982, 2.7108201644634766, 1.6693687643939112, 1.5935850379546599, 1.5729897977954534, 0.508904984669597, 2.690831326053215, 0.7576201680856283, 2.350006661496689, 0.8054665139936241]",2.9724340783833982,0.508904984669597,"[1.66123357 1.66123357 1.66123357 1.66123357 1.66123357 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6612335712113797,0.8620742360644783,5,17,34,6.339430570602417,1,893.0,0.0,0.0,749,watts
known,static_conjecture,gnm_750,27.988075833723013,"[2.9214890692676154, 3.060100756684839, 1.792609606727311, 1.4387368550721322, 1.8292543862837651, 0.3264836201463126, 2.414594307347625, 1.6019152161040628, 0.8441055534169613, -0.03494281027649475]",2.9214890692676154,0.3264836201463126,"[1.88321672 1.88321672 1.88321672 1.88321672 1.88321672 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8832167221114466,0.8620742360644783,5,15,43,10.370930433273315,1,1190.0,0.0,0.0,750,gnm
known,static_conjecture,barabasi_751,11.693276563702284,"[0.7061732685441028, 2.529513964889544, 0.3583159690140565, 2.960220318062968, 0.8606395896338876, 1.3501669547059563, 3.140806635552222, 2.9113338668277526, 1.3857771601081998, 1.2980276312730192]",0.7061732685441028,1.3501669547059563,"[1.55555556 1.55555556 1.55555556 1.55555556 1.55555556 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5555555555555556,0.8620742360644783,5,15,14,5.608867645263672,1,1477.0,0.0,0.0,751,barabasi
known,static_conjecture,gnm_752,27.139155454860926,"[2.867057577120727, 2.6556245479803477, 2.3112808894482066, 2.2830054410853258, 2.253978056912087, 1.1628801491887701, 1.574844147175443, 1.5555165148575352, 1.5758500583005661, 0.7587390428964079]",2.867057577120727,1.1628801491887701,"[2.24669077 2.24669077 2.24669077 2.24669077 2.24669077 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.246690773348813,0.8620742360644783,5,17,43,6.630767583847046,1,750.0,0.0,0.0,752,gnm
known,static_conjecture,regular_753,9.228907574288314,"[1.2368977915807275, 1.6743607180102826, 2.3186367073061565, 3.021993572634005, 1.5647444709207528, 0.5233757411655191, 2.3508791357525256, 2.6552671937685672, 0.8072446443792868, 0.0747230308525951]",1.2368977915807275,0.5233757411655191,"[1.55020243 1.55020243 1.55020243 1.55020243 1.55020243 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5502024291497978,0.8620742360644783,5,8,12,3.0339183807373047,1,1333.0,0.0,0.0,753,regular
known,static_conjecture,regular_754,15.597212140552198,"[2.9758994666241767, 1.3745859101963946, 1.7650770308625794, 2.1375146394003073, 2.470877714923358, 0.5329439508207422, 2.1961100715790676, 1.8793598332025208, 1.5620470198400627, 0.8494012770772779]",2.9758994666241767,0.5329439508207422,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,11,22,5.067443132400513,1,1759.0,0.0,0.0,754,regular
known,static_conjecture,barabasi_755,19.166949056721833,"[1.4782548159771034, 2.0074301117851077, 1.423042085297937, 3.020849473544571, 1.7103681299560356, 1.329514951147176, 1.9424747113407226, 1.3768612924748864, 1.6942176278459493, 0.8210871316867686]",1.4782548159771034,1.329514951147176,"[1.56082899 1.56082899 1.56082899 1.56082899 1.56082899 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5608289930555557,0.8620742360644783,5,16,28,7.066468954086304,1,1216.0,0.0,0.0,755,barabasi
known,static_conjecture,barabasi_756,19.29096151048388,"[1.6994605114289851, 3.068550843700387, 1.7808446726560305, 2.5679050107970633, 1.63017198961086, 0.32389294111732225, 2.4497087654753877, 1.392103926567156, 1.840103336703137, 1.4878528253160623]",1.6994605114289851,0.32389294111732225,"[1.55442708 1.55442708 1.55442708 1.55442708 1.55442708 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5544270833333333,0.8620742360644783,5,16,28,8.526497602462769,1,1421.0,0.0,0.0,756,barabasi
known,static_conjecture,watts_757,5.38456190218767,"[0.6426382979780859, 3.1090841666309394, 1.5924010808209519, 2.972998925904009, 1.4362816337758175, 1.9496699806124154, 1.5356131443269045, 1.810737058894761, 2.979580938210649, 0.9308619063681378]",0.6426382979780859,1.9496699806124154,"[1.4696821  1.4696821  1.4696821  1.4696821  1.4696821  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.469682103610675,0.8620742360644783,5,7,7,2.1252782344818115,1,1418.0,0.0,0.0,757,watts
known,static_conjecture,regular_758,10.792069585029529,"[2.379571471061353, 2.2741071749515758, 2.029573039806136, 2.8576638331853896, -2.0723670123978604, 0.23538660436567854, 2.9142777339682113, 2.209166673358452, 1.8532615723671118, 1.1516163651651181]",2.379571471061353,0.23538660436567854,"[1.53632918 1.53632918 1.53632918 1.53632918 1.53632918 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5363291750727188,0.8620742360644783,5,12,12,3.333254814147949,1,1287.0,0.0,0.0,758,regular
known,static_conjecture,watts_759,14.450261681704472,"[1.1757428445665308, 1.908825216131785, 0.16057908881845165, 3.0045142090553982, 1.5873164028582998, 1.3827011156832354, 2.586157920102738, 2.161929136935869, 2.064373383047984, 0.1296544465223871]",1.1757428445665308,1.3827011156832354,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,11,22,4.144152402877808,1,1219.0,0.0,0.0,759,watts
known,static_conjecture,barabasi_760,15.911345187708397,"[2.768520972858755, 1.9049061732998451, 1.3605976145131655, 1.4353687984548475, 2.376168900489291, 1.1247307143802843, 1.7467522047926314, 2.3852532139614393, 1.3176906124805559, 1.3856933039588308]",2.768520972858755,1.1247307143802843,"[1.9214899  1.9214899  1.9214899  1.9214899  1.9214899  0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.9214898989898987,0.8620742360644783,5,20,19,4.8259687423706055,1,1187.0,0.0,0.0,760,barabasi
known,static_conjecture,regular_761,17.591237676998784,"[2.8978817154005307, 2.378998655854918, 1.5713225159970174, 2.4220110541840887, 2.051671792858497, 1.0203298516712875, 3.130425857563381, 3.1337730353372977, 2.432052523137208, 1.3546705056509782]",2.8978817154005307,1.0203298516712875,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,12,24,3.5028109550476074,1,894.0,0.0,0.0,761,regular
known,static_conjecture,regular_762,20.024968032998398,"[2.9568743469401735, 2.217651279891235, 2.1563367775916245, 2.388964790315841, 1.9199252756972334, 0.5100983197802508, 1.5940125707980584, 1.9564941293158773, 1.5734509929630605, 0.21606446557680123]",2.9568743469401735,0.5100983197802508,"[1.97142857 1.97142857 1.97142857 1.97142857 1.97142857 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.971428571428571,0.8620742360644783,5,14,28,3.9148759841918945,1,737.0,0.0,0.0,762,regular
known,static_conjecture,barabasi_763,4.97298954649159,"[3.0419351193232336, 2.315564262336488, 2.7502043825750624, 2.2688747002828658, 2.4492522481431465, 0.36313595520800845, 1.9407491529252936, 1.7101335256815315, 1.3049443015632507, -0.01897240278288828]",3.0419351193232336,0.36313595520800845,"[2.19780229 2.19780229 2.19780229 2.19780229 2.19780229 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.197802286579731,0.8620742360644783,5,6,5,4.135590076446533,1,1391.0,0.0,0.0,763,barabasi
known,static_conjecture,gnm_764,28.843341307401264,"[2.9660692171103653, 1.9552540148642379, 2.4194880342735403, 2.119180230685271, 2.56011114514887, 1.047952152639718, 1.4512802650680028, 0.7279178808558937, 1.5732930361573572, 0.966464340225519]",2.9660692171103653,1.047952152639718,"[2.14197983 2.14197983 2.14197983 2.14197983 2.14197983 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1419798261184817,0.8620742360644783,5,14,56,10.11433744430542,1,1014.0,0.0,0.0,764,gnm
known,static_conjecture,watts_765,16.931011454099124,"[1.4143313563659334, 3.1415798148734435, 1.412101351927532, 3.1415926534305822, 1.6451101099830105, 0.5890393168536856, 2.9862177192124957, 2.6805393876583485, 2.401861505878678, 1.3031257540817416]",1.4143313563659334,0.5890393168536856,"[1.54166667 1.54166667 1.54166667 1.54166667 1.54166667 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.541666666666667,0.8620742360644783,5,13,26,4.329326868057251,1,884.0,0.0,0.0,765,watts
known,static_conjecture,barabasi_766,13.981659440281533,"[1.5587252643951166, 2.9543831679353834, 1.5641249935120465, 2.77594582994725, 1.564742080569296, 0.994480349830811, 3.1069060446731678, 2.051940863585184, 1.855999615962847, 1.5287990769806132]",1.5587252643951166,0.994480349830811,"[1.63049872 1.63049872 1.63049872 1.63049872 1.63049872 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.6304987170306722,0.8620742360644783,5,12,20,1.9760746955871582,1,933.0,0.0,0.0,766,barabasi
known,static_conjecture,gnm_767,24.206648977464504,"[1.457110106853704, 3.1415408968041714, 2.9784371213389935, 2.0556964499901476, 1.8600258681603967, 0.13327344314099082, 3.140149440104033, 1.6179374280347067, 1.2634508242515974, 1.3634745034465818]",1.457110106853704,0.13327344314099082,"[2.17836709 2.17836709 2.17836709 2.17836709 2.17836709 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1783670893571103,0.8620742360644783,5,12,40,10.042388677597046,1,1525.0,0.0,0.0,767,gnm
known,static_conjecture,barabasi_768,16.01224121493883,"[2.96763394849015, 1.9182402066725965, 3.0842950955400905, 1.9224309099271002, 2.1213042213510915, 1.8361241899005778, 1.9494639929051503, 1.425578443599868, 1.333775253930011, 0.19536176760312352]",2.96763394849015,1.8361241899005778,"[2.06305556 2.06305556 2.06305556 2.06305556 2.06305556 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.0630555555555556,0.8620742360644783,5,20,19,5.699030160903931,1,1020.0,0.0,0.0,768,barabasi
known,static_conjecture,regular_769,9.85322280094988,"[2.8706714580383874, 1.6680045913979282, 2.554228821811038, 1.7217217465525327, 1.509324051215903, 1.2380406847235916, 2.467902971805782, 1.2391303734594203, 1.7615716341832388, 0.4077579221156651]",2.8706714580383874,1.2380406847235916,"[1.56614833 1.56614833 1.56614833 1.56614833 1.56614833 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5661483253588515,0.8620742360644783,5,7,14,3.310227632522583,1,1734.0,0.0,0.0,769,regular
known,static_conjecture,gnm_770,15.14598026726162,"[1.8014664895958552, 1.8358688396912397, 2.7104259433889943, 1.9140801013455075, 2.653775088875504, 1.0274717090620957, 2.3976799405091755, 0.9166445745603096, 2.2905948152880162, 0.619985420532743]",1.8014664895958552,1.0274717090620957,"[1.85651061 1.85651061 1.85651061 1.85651061 1.85651061 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8565106125091821,0.8620742360644783,5,8,27,3.624356269836426,1,933.0,0.0,0.0,770,gnm
known,static_conjecture,gnm_771,7.000456113015389,"[1.7076361938905158, 1.1871089165583215, 3.141584774612354, 2.7398855788475203, 1.5754202685592098, 0.22506771904244918, 2.322379519298117, 1.2980338602382309, 1.8892584677924968, 1.6041251153686464]",1.7076361938905158,0.22506771904244918,"[1.82079633 1.82079633 1.82079633 1.82079633 1.82079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8207963267948966,0.8620742360644783,5,7,9,2.697998285293579,1,1596.0,0.0,0.0,771,gnm
known,static_conjecture,barabasi_772,30.02070460073055,"[2.8982237139957308, 2.847729010413633, 1.9311628834698, 1.9271765414399482, 1.5738741607789148, 1.1272032277013513, 1.583609027238402, 0.7853358139186577, 0.8326473551439626, 0.8062231394620538]",2.8982237139957308,1.1272032277013513,"[1.84288942 1.84288942 1.84288942 1.84288942 1.84288942 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.842889420520999,0.8620742360644783,5,19,48,10.26767349243164,1,946.0,0.0,0.0,772,barabasi
known,static_conjecture,gnm_773,8.772100178422988,"[2.811877602783243, 1.9470974131950913, 1.7522558845631557, 2.0306402018740206, 1.6959993912961357, 1.0453693940643727, 2.281715980982339, 0.7772831390296666, 1.5684349069478771, 0.7374848461730287]",2.811877602783243,1.0453693940643727,"[1.85651061 1.85651061 1.85651061 1.85651061 1.85651061 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8565106125091821,0.8620742360644783,5,6,14,2.0598506927490234,1,1221.0,0.0,0.0,773,gnm
known,static_conjecture,gnm_774,9.08384737012966,"[2.973304990003695, 1.6648917513273527, 2.1944135761175976, 2.1395390377778947, 0.8851919061864983, 0.7359302153378435, 2.6418193588745975, 1.9766516698971646, 1.4723183655266865, 0.8495434369951076]",2.973304990003695,0.7359302153378435,"[1.82079633 1.82079633 1.82079633 1.82079633 1.82079633 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.8207963267948966,0.8620742360644783,5,7,13,4.623824834823608,1,2407.0,0.0,0.0,774,gnm
known,static_conjecture,barabasi_775,7.399495432590018,"[2.9202279059428946, 2.7102101806069134, 3.1411219469599607, 2.6470525201908206, 2.6220944815978995, 2.1184898454690373, 3.139791527031746, 0.3975160999900311, 1.8403382273259425, 1.7384811384989214]",2.9202279059428946,2.1184898454690373,"[2.18690907 2.18690907 2.18690907 2.18690907 2.18690907 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.1869090704617022,0.8620742360644783,5,9,8,7.029612064361572,1,1870.0,0.0,0.0,775,barabasi
known,static_conjecture,barabasi_776,9.29792530150138,"[1.6318794286250156, 1.8546189552915848, 2.11696076849957, 1.7315833334713588, 1.5039910325402002, 1.180551276096859, 1.1393391013932632, 1.1025706363130023, 1.3075391109483845, 0.553974878216356]",1.6318794286250156,1.180551276096859,"[1.56203704 1.56203704 1.56203704 1.56203704 1.56203704 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5620370370370371,0.8620742360644783,5,12,11,2.2280802726745605,1,826.0,0.0,0.0,776,barabasi
known,static_conjecture,watts_777,23.820041087746173,"[3.1415508901035736, 2.8170058366670894, 1.6780420211107512, 1.3560458802946886, 1.5632139671644505, 1.2991272154294187, 2.724403696139726, 0.7861106027378237, 2.357852336230147, 0.7606292633433991]",3.1415508901035736,1.2991272154294187,"[1.72736198 1.72736198 1.72736198 1.72736198 1.72736198 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.7273619833605531,0.8620742360644783,5,18,36,7.619361400604248,1,1124.0,0.0,0.0,777,watts
known,static_conjecture,watts_778,10.42155617685421,"[1.742413516760769, 2.9918245368869782, 1.2250825953427804, 3.141270847400098, 1.1586553447507777, 0.3994819797348491, 2.8778864103142876, 2.192895259818565, 2.821535913375901, 1.42274562171681]",1.742413516760769,0.3994819797348491,"[1.53033274 1.53033274 1.53033274 1.53033274 1.53033274 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",1.5303327429149798,0.8620742360644783,5,8,16,2.6531097888946533,1,1207.0,0.0,0.0,778,watts
known,static_conjecture,gnm_779,43.25839620551932,"[2.4525189209876554, 2.3914947573094887, 2.804885423199842, 2.301640609245979, 0.8735898949165569, 1.574408488698328, 2.916698951999948, 2.4040438374821305, 1.5672348904314972, 0.9513873636435741]",2.4525189209876554,1.574408488698328,"[2.29445236 2.29445236 2.29445236 2.29445236 2.29445236 0.86207424
 1.12341683 0.9468185  0.8559005  0.6654754 ]",2.294452357337889,0.8620742360644783,5,15,79,12.55659031867981,1,1048.0,0.0,0.0,779,gnm
