graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio
barabasi_737,6.679934865090672,"[0.40003779953336094, 2.748510309843005]",0.4000377995333609,2.748510309843005,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.074662446975708,1,55.0,0.0,0.0,737,barabasi,10,9,1.8,0.8718,0.0,-0.2203,0.5,9,0.7422149850100747
regular_738,12.749981042061336,"[1.9633901687532234, 2.749480627093167]",1.9633901687532236,2.749480627093167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,17,0.1362290382385254,1,52.0,0.0,0.0,738,regular,17,17,2.0,0.0,0.0,0.0,0.4706,16,0.7968738151288335
barabasi_739,18.40107618998936,"[1.8134922091365318, 2.7699285253444907]",1.813492209136532,2.7699285253444907,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,32,0.1691594123840332,1,45.0,0.0,0.0,739,barabasi,18,32,3.5556,2.6713,0.4882,-0.3219,0.4444,24,0.7667115079162233
barabasi_740,9.34190578661158,"[0.5763182258486843, 2.74929111839937]",0.5763182258486843,2.74929111839937,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,13,0.1007030010223388,1,51.0,0.0,0.0,740,barabasi,14,13,1.8571,2.2946,0.0,-0.651,0.7143,13,0.71860813743166
regular_741,20.990194453138415,"[1.8288871339979096, 2.7585809178170297]",1.8288871339979096,2.7585809178170297,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,32,0.2900838851928711,1,113.0,0.0,0.0,741,regular,16,32,4.0,0.0,0.0625,0.0,0.375,26,0.8073151712745544
watts_742,25.41128641438255,"[0.24884879983254438, 2.7878999573424705]",0.2488487998325443,2.7878999573424705,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,40,0.3816826343536377,1,70.0,0.0,0.0,742,watts,20,40,4.0,0.9487,0.2317,0.1063,0.35,32,0.7941027004494546
gnm_743,7.403972975407669,"[0.24596787566071854, 2.8328504364226585]",0.2459678756607185,2.8328504364226585,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,12,0.0782980918884277,1,49.0,0.0,0.0,743,gnm,7,12,3.4286,1.3997,0.7952,-0.5185,0.4286,9,0.8226636639341854
barabasi_744,17.209005839947576,"[1.857095204327031, 2.7535986441565345]",1.857095204327031,2.7535986441565345,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,28,0.1693129539489746,1,47.0,0.0,0.0,744,barabasi,16,28,3.5,2.3184,0.2536,-0.4176,0.4375,24,0.7170419099978157
barabasi_745,7.298388874159308,"[0.40502048671468327, 2.7484176885712475]",0.4050204867146832,2.7484176885712475,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,10,0.0819268226623535,1,55.0,0.0,0.0,745,barabasi,11,10,1.8182,1.1923,0.0,-0.3248,0.5455,10,0.7298388874159307
regular_746,16.557166802031897,"[1.8191504341675604, 2.7912225448973063]",1.8191504341675604,2.7912225448973063,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,26,0.16691255569458,1,70.0,0.0,0.0,746,regular,13,26,4.0,0.0,0.2692,0.0,0.3077,22,0.7525984910014499
watts_747,8.058511338474718,"[1.1722649229246611, 1.9639326231456873]",1.1722649229246611,1.9639326231456875,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,12,0.0593974590301513,1,51.0,0.0,0.0,747,watts,12,12,2.0,0.4082,0.0,-0.5652,0.5,11,0.732591939861338
watts_748,5.13645129037468,"[0.37842921258529094, 2.7494549350395223]",0.3784292125852909,2.7494549350395223,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.0475325584411621,1,52.0,0.0,0.0,748,watts,7,7,2.0,0.7559,0.0,-0.1667,0.4286,7,0.7337787557678114
watts_749,17.503126496767344,"[1.8388081057418253, 2.6895814165534837]",1.8388081057418253,2.689581416553484,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,34,0.1599354743957519,1,60.0,0.0,0.0,749,watts,17,34,4.0,0.686,0.3451,-0.0303,0.3529,27,0.6482639443247165
gnm_750,22.917934203458945,"[1.811395998669342, 2.674509978893316]",1.811395998669342,2.674509978893316,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,43,0.1646051406860351,1,55.0,0.0,0.0,750,gnm,15,43,5.7333,1.7308,0.3839,-0.1794,0.3333,33,0.694482854650271
barabasi_751,9.985210964651188,"[0.5148177971220381, 2.7492923622168144]",0.5148177971220381,2.7492923622168144,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,14,0.0754749774932861,1,47.0,0.0,0.0,751,barabasi,15,14,1.8667,1.9956,0.0,-0.614,0.6667,14,0.713229354617942
gnm_752,25.876851939800872,"[0.21050756030288761, 2.8218390704120497]",0.2105075603028876,2.8218390704120497,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,43,0.2869613170623779,1,89.0,0.0,0.0,752,gnm,17,43,5.0588,1.5135,0.4363,-0.1643,0.2941,31,0.8347371593484152
regular_753,8.006923883865056,"[1.279917595884062, 2.782906629271613]",1.279917595884062,2.782906629271613,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,12,0.1007380485534668,1,58.0,0.0,0.0,753,regular,8,12,3.0,0.0,0.25,0.0,0.375,10,0.8006923883865056
regular_754,14.179137849255312,"[1.8239174003308578, 2.77774960802112]",1.8239174003308576,2.77774960802112,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,22,0.1000187397003173,1,49.0,0.0,0.0,754,regular,11,22,4.0,0.0,0.1818,0.0,0.3636,16,0.886196115578457
barabasi_755,15.503010421725568,"[1.1251253279651394, 1.9886657681359556]",1.1251253279651394,1.988665768135956,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,28,0.294651985168457,1,134.0,0.0,0.0,755,barabasi,16,28,3.5,1.6956,0.403,-0.2798,0.4375,23,0.6740439313793726
barabasi_756,16.23868947805981,"[1.867632832662677, 2.726336093956176]",1.867632832662677,2.726336093956176,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,28,0.1233525276184082,1,50.0,0.0,0.0,756,barabasi,16,28,3.5,1.5811,0.2507,-0.2142,0.375,23,0.7060299773069483
watts_757,4.922865074795482,"[0.3602324221865891, 2.7830090419571705]",0.3602324221865891,2.7830090419571705,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.0511481761932373,1,59.0,0.0,0.0,757,watts,7,7,2.0,0.7559,0.2381,-0.1667,0.5714,6,0.8204775124659136
regular_758,8.999989588592342,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,12,0.0834548473358154,1,50.0,0.0,0.0,758,regular,12,12,2.0,0.0,0.0,0.0,0.4167,12,0.7499991323826952
watts_759,12.96326516073512,"[1.821907257902601, 2.787203234596899]",1.821907257902601,2.787203234596899,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,22,0.0766851902008056,1,52.0,0.0,0.0,759,watts,11,22,4.0,0.4264,0.4667,-0.0115,0.2727,16,0.810204072545945
barabasi_760,13.735593966669017,"[0.39226396317999523, 2.748635536146023]",0.3922639631799952,2.748635536146023,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,19,0.2371764183044433,1,57.0,0.0,0.0,760,barabasi,20,19,1.9,1.261,0.0,-0.248,0.5,19,0.7229259982457377
regular_761,15.692806681110484,"[1.8284024884237593, 2.761997386514296]",1.8284024884237595,2.761997386514296,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,24,0.1508798599243164,1,64.0,0.0,0.0,761,regular,12,24,4.0,0.0,0.0833,0.0,0.3333,20,0.7846403340555242
regular_762,17.548550892483256,"[1.8119835979666863, 2.808705353344438]",1.8119835979666865,2.808705353344438,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,28,0.2506163120269775,1,94.0,0.0,0.0,762,regular,14,28,4.0,0.0,0.3929,0.0,0.2857,22,0.7976614042037844
barabasi_763,3.7499986414468416,"[0.7848991552842831, 2.7489383628919404]",0.7848991552842831,2.7489383628919404,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,5,0.0518858432769775,1,50.0,0.0,0.0,763,barabasi,6,5,1.6667,1.4907,0.0,-1.0,0.8333,5,0.7499997282893683
gnm_764,28.000072686547355,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,56,0.040520429611206,1,11.0,0.0,0.0,764,gnm,14,56,8.0,1.3093,0.6032,-0.0439,0.2857,38,0.7368440180670357
watts_765,13.556337694131878,"[1.7767264664560127, 2.730741448474017]",1.7767264664560127,2.730741448474017,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,26,0.0976078510284423,1,41.0,0.0,0.0,765,watts,13,26,4.0,0.8771,0.2333,-0.2251,0.3846,22,0.6161971679150854
barabasi_766,10.893154157913004,"[1.7787253264785754, 2.7860796105363046]",1.7787253264785754,2.7860796105363046,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,20,0.0984525680541992,1,54.0,0.0,0.0,766,barabasi,12,20,3.3333,1.7951,0.4369,-0.4671,0.4167,17,0.6407737739948827
gnm_767,22.195502116171102,"[1.7428427270985687, 2.8425572791183242]",1.7428427270985687,2.842557279118324,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,40,0.2090921401977539,1,73.0,0.0,0.0,767,gnm,12,40,6.6667,1.5456,0.6294,-0.2767,0.25,28,0.792696504148968
barabasi_768,13.517750168046785,"[0.4952488165210558, 2.748472112532216]",0.4952488165210558,2.748472112532216,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,19,0.2053124904632568,1,51.0,0.0,0.0,768,barabasi,20,19,1.9,2.1886,0.0,-0.4871,0.7,19,0.7114605351603571
regular_769,8.667130752466619,"[1.8073134701809321, 2.821557674397212]",1.807313470180932,2.821557674397212,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,14,0.0580015182495117,1,43.0,0.0,0.0,769,regular,7,14,4.0,0.0,0.5,0.0,0.2857,10,0.8667130752466619
gnm_770,13.500018062070012,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,27,0.0166747570037841,1,8.0,0.0,0.0,770,gnm,8,27,6.75,0.433,0.9643,-0.2857,0.25,16,0.8437511288793758
gnm_771,6.106070774469117,"[0.3136043229775662, 2.771048523465115]",0.3136043229775662,2.771048523465115,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,9,0.0813305377960205,1,53.0,0.0,0.0,771,gnm,7,9,2.5714,1.178,0.2048,-0.6791,0.5714,8,0.7632588468086396
barabasi_772,25.020796125445735,"[1.8233539510547823, 2.7615860206799714]",1.8233539510547825,2.7615860206799714,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,48,0.2715296745300293,1,47.0,0.0,0.0,772,barabasi,19,48,5.0526,3.0689,0.4772,-0.3375,0.4211,36,0.6950221145957148
gnm_773,7.309309262782335,"[0.86284678614356, 2.349067697990461]",0.86284678614356,2.349067697990461,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,14,0.0791804790496826,1,58.0,0.0,0.0,773,gnm,6,14,4.6667,0.4714,0.9333,-0.4,0.3333,9,0.8121454736424817
gnm_774,8.039231037342688,"[1.8095021772041366, 2.8290632604901704]",1.8095021772041369,2.8290632604901704,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,13,0.0586504936218261,1,56.0,0.0,0.0,774,gnm,7,13,3.7143,0.6999,0.619,-0.0833,0.2857,10,0.8039231037342688
barabasi_775,5.900414383580255,"[0.4047064500910414, 2.749405582168975]",0.4047064500910414,2.749405582168975,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,9,8,0.0565643310546875,1,49.0,0.0,0.0,775,barabasi,9,8,1.7778,1.0304,0.0,-0.7471,0.6667,8,0.7375517979475319
barabasi_776,8.149898693412393,"[0.400282914461204, 2.7492210349201107]",0.400282914461204,2.7492210349201107,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,11,0.0888271331787109,1,61.0,0.0,0.0,776,barabasi,12,11,1.8333,0.8975,0.0,-0.5203,0.5,11,0.7408998812193084
watts_777,19.7872714529272,"[1.8271415227695285, 2.7766314265129437]",1.8271415227695285,2.776631426512944,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,36,0.1915121078491211,1,62.0,0.0,0.0,777,watts,18,36,4.0,0.5774,0.4037,0.1489,0.3333,27,0.7328619056639704
watts_778,9.28438147727502,"[1.2701153733916208, 2.725581831965501]",1.2701153733916208,2.725581831965501,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,16,0.0781323909759521,1,58.0,0.0,0.0,778,watts,8,16,4.0,1.118,0.5375,-0.3061,0.375,12,0.7736984564395849
gnm_779,42.42476927689168,"[1.7247431460416425, 2.78456957706592]",1.7247431460416425,2.78456957706592,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,79,0.2981538772583008,1,60.0,0.0,0.0,779,gnm,15,79,10.5333,1.4545,0.759,-0.1261,0.2,48,0.8838493599352434
regular_780,17.964339209728564,"[1.8218144595588943, 2.782528792021889]",1.8218144595588943,2.782528792021889,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,28,0.1169445514678955,1,58.0,0.0,0.0,780,regular,14,28,4.0,0.0,0.2143,0.0,0.3571,22,0.8165608731694802
watts_781,9.635172086468044,"[0.38541474889369476, 2.7484776795770784]",0.3854147488936947,2.7484776795770784,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,13,0.0964653491973877,1,76.0,0.0,0.0,781,watts,13,13,2.0,0.5547,0.0,-0.625,0.5385,12,0.8029310072056703
watts_782,8.079490221159794,"[0.3792299588434463, 2.7489508744574316]",0.3792299588434463,2.748950874457432,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,11,0.059009313583374,1,56.0,0.0,0.0,782,watts,11,11,2.0,0.7385,0.0,-0.3509,0.4545,10,0.8079490221159794
barabasi_783,7.209042144279607,"[0.40167925536591087, 2.7488754156529254]",0.4016792553659108,2.7488754156529254,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,10,0.0795958042144775,1,55.0,0.0,0.0,783,barabasi,11,10,1.8182,1.3361,0.0,-0.4855,0.6364,10,0.7209042144279607
gnm_784,12.55550650868128,"[1.2354186884173988, 2.5944210774291]",1.2354186884173988,2.5944210774291,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,24,0.0827953815460205,1,46.0,0.0,0.0,784,gnm,11,24,4.3636,1.0679,0.3727,0.1362,0.2727,18,0.6975281393711822
watts_785,10.003848782436965,"[0.360515112251506, 2.7693293240954118]",0.360515112251506,2.769329324095412,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,14,0.0821430683135986,1,54.0,0.0,0.0,785,watts,14,14,2.0,0.7559,0.1667,-0.1667,0.4286,13,0.769526829418228
regular_786,9.74998780485248,"[1.9638472817314, 2.7487014178816898]",1.9638472817314,2.7487014178816898,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,13,0.0600814819335937,1,50.0,0.0,0.0,786,regular,13,13,2.0,0.0,0.0,0.0,0.3846,12,0.8124989837377067
gnm_787,6.499999085441232,"[1.1926069040811438, 3.141592653589793]",1.1926069040811438,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,13,0.015726089477539,1,11.0,0.0,0.0,787,gnm,6,13,4.3333,0.7454,0.9,-0.4444,0.3333,9,0.7222221206045814
watts_788,17.13417930296042,"[1.805454695818528, 2.780358326392383]",1.805454695818528,2.780358326392383,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,30,0.1158459186553955,1,57.0,0.0,0.0,788,watts,15,30,4.0,0.7303,0.4444,0.0253,0.3333,24,0.7139241376233508
gnm_789,48.80835267462172,"[1.7231976521451353, 2.7147116994784186]",1.723197652145135,2.7147116994784186,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,95,0.866096019744873,1,122.0,0.0,0.0,789,gnm,18,95,10.5556,1.8019,0.5986,-0.082,0.2222,61,0.8001369290921594
barabasi_790,5.211776496040784,"[0.41582894398075443, 2.7486449828852306]",0.4158289439807544,2.74864498288523,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,7,0.0768675804138183,1,64.0,0.0,0.0,790,barabasi,8,7,1.75,0.9682,0.0,-0.4848,0.5,7,0.7445394994343977
gnm_791,12.000012554926798,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,24,0.0106682777404785,1,8.0,0.0,0.0,791,gnm,8,24,6.0,0.866,0.8702,-0.305,0.25,15,0.8000008369951198
barabasi_792,12.652579886382592,"[0.4440843179091912, 2.7490549564135947]",0.4440843179091912,2.7490549564135947,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,18,0.1389615535736084,1,49.0,0.0,0.0,792,barabasi,19,18,1.8947,1.744,0.0,-0.4886,0.6316,18,0.7029211047990329
watts_793,14.74041296322102,"[0.3830286563341837, 2.749165873625396]",0.3830286563341837,2.749165873625396,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,20,0.2983772754669189,1,77.0,0.0,0.0,793,watts,20,20,2.0,0.7071,0.0,-0.0213,0.5,20,0.7370206481610511
gnm_794,88.68688714470444,"[1.414953703398301, 2.3553315864964075]",1.414953703398301,2.3553315864964075,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,173,1.943101406097412,1,103.0,0.0,0.0,794,gnm,20,173,17.3,1.2689,0.9127,-0.0912,0.1,98,0.9049682361704535
gnm_795,56.50032541691769,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,20,113,0.1993405818939209,1,14.0,0.0,0.0,795,gnm,20,113,11.3,2.1237,0.6005,-0.1648,0.25,73,0.7739770605057218
gnm_796,9.95611418968474,"[1.7840129725874305, 2.7793136115453927]",1.7840129725874303,2.7793136115453927,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,18,0.0893974304199218,1,48.0,0.0,0.0,796,gnm,7,18,5.1429,0.833,0.8857,-0.378,0.2857,12,0.8296761824737283
barabasi_797,12.458150338043389,"[1.795756925651747, 2.7639649407543985]",1.795756925651747,2.7639649407543985,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,22,0.1020383834838867,1,52.0,0.0,0.0,797,barabasi,13,22,3.3846,2.1318,0.5458,-0.3965,0.4615,17,0.7328323728260817
gnm_798,28.15160865569566,"[1.7457611007032967, 2.674542118152045]",1.7457611007032967,2.674542118152045,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,55,0.2355012893676757,1,64.0,0.0,0.0,798,gnm,13,55,8.4615,1.6462,0.7115,-0.2053,0.2308,36,0.7819891293248795
gnm_799,44.00019333166529,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,88,0.0847799777984619,1,14.0,0.0,0.0,799,gnm,16,88,11.0,1.4577,0.7263,-0.1973,0.1875,54,0.8148183950308386
regular_800,7.760200724245806,"[1.2966786319769668, 2.8124224162267364]",1.2966786319769668,2.8124224162267364,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,12,0.0837128162384033,1,57.0,0.0,0.0,800,regular,8,12,3.0,0.0,0.5,0.0,0.375,10,0.7760200724245806
watts_801,19.3042719811396,"[1.3178285302567685, 2.7798449941186147]",1.3178285302567685,2.7798449941186147,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,32,0.1217162609100341,1,53.0,0.0,0.0,801,watts,16,32,4.0,1.1726,0.1952,0.0616,0.375,25,0.772170879245584
watts_802,5.249995796009898,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,7,0.047170877456665,1,50.0,0.0,0.0,802,watts,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.874999299334983
gnm_803,22.388729724693512,"[1.7538991608403023, 2.7335434495428954]",1.7538991608403025,2.7335434495428954,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,42,0.1430695056915283,1,51.0,0.0,0.0,803,gnm,11,42,7.6364,1.1499,0.7617,-0.1657,0.2727,27,0.8292122120256856
regular_804,14.081384875984917,"[1.2774761486406319, 2.778445310000408]",1.277476148640632,2.778445310000408,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,14,21,0.1563470363616943,1,63.0,0.0,0.0,804,regular,14,21,3.0,0.0,0.2143,0.0,0.3571,17,0.8283167574108774
gnm_805,11.082930228265468,"[1.7644840080236084, 2.7823223531965118]",1.7644840080236084,2.782322353196512,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,20,0.0922026634216308,1,54.0,0.0,0.0,805,gnm,7,20,5.7143,0.4518,0.9524,-0.3333,0.2857,12,0.9235775190221224
barabasi_806,9.854545175484413,"[0.4259024378039615, 2.7495181026670665]",0.4259024378039615,2.7495181026670665,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,15,14,0.0920209884643554,1,54.0,0.0,0.0,806,barabasi,15,14,1.8667,1.7075,0.0,-0.6163,0.6667,14,0.7038960839631724
gnm_807,43.598442247243234,"[1.719256609081338, 2.7041649629077407]",1.719256609081338,2.7041649629077407,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,86,0.6236045360565186,1,114.0,0.0,0.0,807,gnm,17,86,10.1176,1.875,0.6343,-0.076,0.2353,55,0.792698949949877
regular_808,9.749987454026355,"[1.9638472817314, 2.7487014178816898]",1.9638472817314,2.7487014178816898,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,13,0.0868513584136962,1,50.0,0.0,0.0,808,regular,13,13,2.0,0.0,0.0,0.0,0.3846,12,0.8124989545021962
watts_809,8.532948788095382,"[0.22942749095568155, 2.83737952486526]",0.2294274909556815,2.83737952486526,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,7,14,0.0975897312164306,1,57.0,0.0,0.0,809,watts,7,14,4.0,0.7559,0.6571,-0.2963,0.2857,10,0.8532948788095382
gnm_810,23.50005244489876,"[-2.528184072253552, 3.141592653589793]",-2.528184072253552,3.141592653589793,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,47,0.0474047660827636,1,11.0,0.0,0.0,810,gnm,12,47,7.8333,1.724,0.7713,-0.2042,0.1667,30,0.7833350814966253
barabasi_811,12.057211920307426,"[0.6756991839084334, 2.749625216498496]",0.6756991839084334,2.749625216498496,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,18,17,0.1205019950866699,1,48.0,0.0,0.0,811,barabasi,18,17,1.8889,2.0518,0.0,-0.6243,0.5556,17,0.7092477600180839
barabasi_812,11.096225237169326,"[1.8023182206785602, 2.748951414443622]",1.80231822067856,2.748951414443622,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,20,0.0952579975128173,1,57.0,0.0,0.0,812,barabasi,12,20,3.3333,1.5986,0.3175,-0.3753,0.5,16,0.6935140773230829
barabasi_813,5.061257035005838,"[0.4043813390331812, 2.747737651199796]",0.4043813390331812,2.747737651199796,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,7,0.0434911251068115,1,46.0,0.0,0.0,813,barabasi,8,7,1.75,1.299,0.0,-0.75,0.75,7,0.7230367192865482
gnm_814,25.52609332595148,"[1.3543698644648086, 2.470425319228064]",1.3543698644648086,2.470425319228064,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,11,48,0.1468913555145263,1,51.0,0.0,0.0,814,gnm,11,48,8.7273,1.2129,0.9012,-0.2523,0.1818,29,0.880210114687982
barabasi_815,12.033957329661916,"[1.1898659822463507, 1.9022967510785005]",1.1898659822463509,1.9022967510785005,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,13,22,0.1043946743011474,1,61.0,0.0,0.0,815,barabasi,13,22,3.3846,2.4663,0.6613,-0.458,0.4615,17,0.7078798429212892
regular_816,15.410722143991904,"[1.822345663534406, 2.781722589674968]",1.822345663534406,2.781722589674968,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,24,0.118692398071289,1,59.0,0.0,0.0,816,regular,12,24,4.0,0.0,0.2083,0.0,0.3333,18,0.8561512302217724
watts_817,14.077811694840682,"[0.38497820307283337, 2.748924316079708]",0.3849782030728333,2.748924316079708,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,19,19,0.1986427307128906,1,76.0,0.0,0.0,817,watts,19,19,2.0,0.562,0.0,-0.2667,0.5263,19,0.7409374576231937
gnm_818,11.076653742151391,"[1.2880328540832502, 2.3784014721683153]",1.2880328540832502,2.3784014721683158,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,8,21,0.1014199256896972,1,54.0,0.0,0.0,818,gnm,8,21,5.25,0.9682,0.775,-0.2908,0.25,14,0.7911895530108136
watts_819,4.49999729504063,"[1.9632009821256866, 2.748932149681167]",1.9632009821256864,2.748932149681167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,6,6,0.0427336692810058,1,50.0,0.0,0.0,819,watts,6,6,2.0,0.0,0.0,0.0,0.5,6,0.7499995491734383
watts_820,8.829148006917187,"[0.38036646884016845, 2.7491198843559266]",0.3803664688401684,2.7491198843559266,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,12,0.1257574558258056,1,80.0,0.0,0.0,820,watts,12,12,2.0,0.7071,0.0,-0.3333,0.5833,12,0.7357623339097655
barabasi_821,6.548746358465223,"[0.40904546258114516, 2.7493053892573167]",0.4090454625811451,2.7493053892573167,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,10,9,0.0699255466461181,1,46.0,0.0,0.0,821,barabasi,10,9,1.8,1.249,0.0,-0.5217,0.7,9,0.7276384842739136
watts_822,11.55159283617952,"[0.3684936681241552, 2.766840561355182]",0.3684936681241552,2.766840561355182,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,16,16,0.183664321899414,1,86.0,0.0,0.0,822,watts,16,16,2.0,0.6124,0.1458,0.0805,0.5,15,0.7701061890786346
gnm_823,33.79920054964081,"[1.7502323386042178, 2.5738041001402685]",1.7502323386042178,2.5738041001402685,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,17,65,0.3438212871551513,1,75.0,0.0,0.0,823,gnm,17,65,7.6471,1.3258,0.459,-0.0802,0.2353,45,0.7510933455475736
gnm_824,17.355198998767648,"[0.21459718077353074, 2.827903645566228]",0.2145971807735307,2.827903645566228,[1.72414847 1.12341683],1.7241484721289566,1.123416829660566,1,12,29,0.1099498271942138,1,55.0,0.0,0.0,824,gnm,12,29,4.8333,1.993,0.5421,-0.3986,0.3333,22,0.7888726817621659
