graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio
barabasi_538,8.882608734377051,"[1.6831321339384226, 1.9393470033368008, 0.9773693800732113, 2.7659219095991294]",1.6831321339384226,0.9773693800732112,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,12,0.3647940158843994,1,260.0,0.0,0.0,538,barabasi,13,12,1.8462,1.2308,0.0,-0.4118,0.6923,12,0.7402173945314209
regular_539,20.40075156774199,"[2.790755122833544, 1.7007914625180538, 1.22665712444972, 2.287792512620814]",2.790755122833544,1.22665712444972,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,30,0.8331830501556396,1,263.0,0.0,0.0,539,regular,15,30,4.0,0.0,0.2333,0.0,0.3333,22,0.9273068894428178
barabasi_540,29.41497864268453,"[0.9209003909665757, 2.000113250743578, 3.141390292914018, 1.9204367677774725]",0.9209003909665756,3.141390292914018,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,48,1.5234553813934326,1,257.0,0.0,0.0,540,barabasi,19,48,5.0526,1.9594,0.2753,-0.2128,0.3684,36,0.8170827400745703
barabasi_541,4.906228875726356,"[0.5674852978782556, 2.884093738216439, 1.9044452526761342, 0.8603003362637056]",0.5674852978782556,1.9044452526761344,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1367876529693603,1,136.0,0.0,0.0,541,barabasi,7,6,1.7143,0.6999,0.0,-0.3333,0.4286,6,0.8177048126210593
regular_542,10.073808752717014,"[2.925025022694787, 2.797991964960225, 2.102716106628894, 1.9338918638072249]",2.925025022694787,2.102716106628894,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.3448758125305176,1,259.0,0.0,0.0,542,regular,7,14,4.0,0.0,0.4286,0.0,0.4286,12,0.8394840627264178
gnm_543,32.93216062066502,"[1.2410674919896825, 1.7021436201214564, 3.1170879432111667, 1.9074825435170726]",1.2410674919896825,3.1170879432111667,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,55,1.6797678470611572,1,285.0,0.0,0.0,543,gnm,18,55,6.1111,1.4866,0.3185,-0.0496,0.2778,41,0.8032234297723176
watts_544,13.02466955262593,"[2.9582168723270112, 2.7389568006521623, 1.9752679129864807, 1.7761713307504607]",2.9582168723270112,1.9752679129864807,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,20,0.6752958297729492,1,364.0,0.0,0.0,544,watts,10,20,4.0,0.6325,0.5133,-0.1538,0.3,14,0.9303335394732807
watts_545,10.006534065948792,"[0.7729873483851973, 1.944669327033127, 2.936383254010443, 2.0061115032037415]",0.7729873483851973,2.936383254010443,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,13,0.2766971588134765,1,177.0,0.0,0.0,545,watts,13,13,2.0,0.6794,0.1667,-0.3241,0.4615,12,0.833877838829066
watts_546,10.55395807338482,"[2.95297315139914, 2.754019096408801, 2.0000855530134225, 1.820634660634255]",2.95297315139914,2.0000855530134225,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,16,0.3382320404052734,1,221.0,0.0,0.0,546,watts,8,16,4.0,1.0,0.5583,-0.2222,0.375,12,0.8794965061154016
regular_547,12.151623342569202,"[3.141592653589793, 1.867806083972126, 3.1118197617010463, 1.9407717302430902]",3.141592653589793,3.1118197617010463,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,18,0.2355012893676757,1,105.0,0.0,0.0,547,regular,12,18,3.0,0.0,0.1667,0.0,0.3333,16,0.7594764589105751
barabasi_548,6.606309120500441,"[2.8352019666182957, 2.6094864812615137, 2.047535382204778, 1.8325695949215137]",2.835201966618296,2.047535382204778,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,8,0.303035020828247,1,250.0,0.0,0.0,548,barabasi,9,8,1.7778,0.9162,0.0,-0.4737,0.4444,8,0.8257886400625551
gnm_549,26.66295403013893,"[1.7656770144263088, 2.988826290591199, 1.0849063164351143, 3.141550621144173]",1.7656770144263088,1.0849063164351145,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,51,1.0865049362182615,1,233.0,0.0,0.0,549,gnm,14,51,7.2857,1.5779,0.5372,-0.0458,0.2857,35,0.7617986865753981
gnm_550,10.2767214321575,"[1.0260007071858404, 1.8905696471577544, 3.141592653589793, 1.8758635149447414]",1.0260007071858404,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,17,0.1726329326629638,1,97.0,0.0,0.0,550,gnm,8,17,4.25,1.299,0.5542,-0.3262,0.5,13,0.7905170332428846
barabasi_551,5.240379878834119,"[-0.4096827813498292, 3.141581616053805, 2.985446612625867, 2.1194774550777122]",-0.4096827813498292,2.985446612625867,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,7,0.1345691680908203,1,122.0,0.0,0.0,551,barabasi,8,7,1.75,0.8292,0.0,-0.2353,0.5,7,0.7486256969763028
barabasi_552,25.24184317993221,"[1.4051862849236598, 2.838233731870571, 2.6504164685053038, 2.875935828601369]",1.4051862849236598,2.650416468505304,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,45,1.4449946880340576,1,252.0,0.0,0.0,552,barabasi,18,45,5.0,2.4267,0.2972,-0.3361,0.3889,37,0.6822119778360057
watts_553,8.412515670883295,"[2.5083202891913965, 0.8558992258640853, 3.141592653589793, 2.8494922612201394]",2.5083202891913965,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.1576385498046875,1,101.0,0.0,0.0,553,watts,7,14,4.0,1.3093,0.8095,-0.4933,0.4286,10,0.8412515670883295
barabasi_554,8.524878131012976,"[1.844834386006913, 3.001003393030059, 1.1384861232085304, 2.437103362221631]",1.844834386006913,1.1384861232085304,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,14,0.1907427310943603,1,114.0,0.0,0.0,554,barabasi,15,14,1.8667,1.9956,0.0,-0.5029,0.6,14,0.6089198665009269
barabasi_555,9.13092035690096,"[2.3560193019707265, 1.5706117562092765, 1.8997931092675817, 1.2415625536188837]",2.3560193019707265,1.8997931092675815,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,11,-2.476282358169556,1,196.0,0.0,0.0,555,barabasi,12,11,1.8333,1.5723,0.0,-0.5867,0.5,11,0.8300836688091782
barabasi_556,15.56380198087823,"[2.0299189729113305, 0.8433337229109172, 3.141592653589793, 1.9314796917296189]",2.0299189729113305,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,24,0.5661180019378662,1,213.0,0.0,0.0,556,barabasi,14,24,3.4286,1.178,0.2905,-0.2447,0.2857,19,0.8191474726778015
watts_557,12.453096557611218,"[2.0187988488690314, 0.8819053369644594, 3.141592653589793, 1.8983643004328055]",2.0187988488690314,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,20,0.1803207397460937,1,101.0,0.0,0.0,557,watts,10,20,4.0,0.6325,0.44,-0.0256,0.3,15,0.8302064371740812
regular_558,27.588299128245115,"[1.217459407416576, 1.70819885329111, 2.7905752801040444, 2.3008744339898763]",1.217459407416576,2.7905752801040444,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,40,1.8763675689697263,1,262.0,0.0,0.0,558,regular,20,40,4.0,0.0,0.175,0.0,0.35,32,0.8621343477576598
barabasi_559,4.626401170622557,"[2.0175621310142002, 2.2436219499627907, 1.9566574852277454, 1.299390526108441]",2.0175621310142,1.9566574852277452,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1240983009338378,1,123.0,0.0,0.0,559,barabasi,7,6,1.7143,1.1606,0.0,-0.7143,0.7143,6,0.7710668617704263
regular_560,7.697140707983635,"[2.796950073551522, 1.6645687506933242, 1.204567388883842, 2.2718821146402695]",2.796950073551522,1.204567388883842,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,12,0.210977554321289,1,184.0,0.0,0.0,560,regular,6,12,4.0,0.0,0.6667,0.0,0.3333,8,0.9621425884979544
watts_561,12.41754403332532,"[2.872506910392671, 2.6258494814370303, 0.48490451212034247, 1.823601760085861]",2.872506910392671,0.4849045121203424,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,16,0.4159295558929443,1,238.0,0.0,0.0,561,watts,16,16,2.0,0.9354,0.1354,-0.1808,0.5,15,0.8278362688883547
barabasi_562,21.165001578421027,"[1.397566495759041, 2.777560914942102, 2.662238542296225, 2.8983895052973185]",1.397566495759041,2.662238542296225,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,39,0.9597647190093994,1,253.0,0.0,0.0,562,barabasi,16,39,4.875,1.9645,0.3328,-0.1648,0.3125,31,0.6827419864006783
gnm_563,25.18406861961952,"[2.038791698863079, 3.018563511072104, 2.8533071921784794, 0.6325262706036905]",2.038791698863079,2.8533071921784794,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,48,2.268716096878052,1,295.0,0.0,0.0,563,gnm,20,48,4.8,1.9391,0.2165,-0.1357,0.4,37,0.68065050323296
barabasi_564,6.579198420646549,"[1.4127721190413975, 2.171854471584735, 1.7410962050659076, 1.1904940766986551]",1.4127721190413975,1.7410962050659076,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,9,0.1527955532073974,1,116.0,0.0,0.0,564,barabasi,10,9,1.8,1.4697,0.0,-0.5952,0.7,9,0.7310220467385053
watts_565,5.6690034921812185,"[-0.3652736428565398, 3.141466497390679, 3.136988535440958, 1.937477600068086]",-0.3652736428565398,3.136988535440958,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,8,0.1631889343261718,1,166.0,0.0,0.0,565,watts,8,8,2.0,0.7071,0.2083,-0.1429,0.5,7,0.809857641740174
watts_566,8.490818913429393,"[2.906368568009257, 2.008947226972979, 1.8723911767795622, 1.529377902763382]",2.906368568009257,1.8723911767795625,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.2463769912719726,1,183.0,0.0,0.0,566,watts,7,14,4.0,1.069,0.6048,-0.2651,0.4286,10,0.8490818913429393
gnm_567,74.50126396951146,"[3.079344965847235, 1.5697957916574832, 3.141592653589793, 3.141592653589793]",3.079344965847235,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,149,2.694129705429077,1,178.0,0.0,0.0,567,gnm,18,149,16.5556,0.5984,0.9736,-0.1098,0.1111,81,0.919768690981623
barabasi_568,27.649005963561592,"[2.927510298916566, 2.024090005029472, 1.9039007835197528, 1.6632766834577999]",2.927510298916566,1.9039007835197528,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,45,1.7347424030303955,1,313.0,0.0,0.0,568,barabasi,18,45,5.0,2.1344,0.3319,-0.1333,0.2778,35,0.7899715989589027
regular_569,9.24203966280038,"[2.79759124427324, 1.6788800006154851, 1.2044625486148597, 2.2933116932014044]",2.79759124427324,1.2044625486148597,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.2661678791046142,1,195.0,0.0,0.0,569,regular,7,14,4.0,0.0,0.5,0.0,0.2857,10,0.924203966280038
barabasi_570,15.4463125273396,"[2.883208777826842, 2.1204109476525206, 1.9343105665664115, 1.5349198989783244]",2.883208777826842,1.9343105665664115,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,24,0.5535385608673096,1,217.0,0.0,0.0,570,barabasi,14,24,3.4286,1.6351,0.3912,-0.356,0.3571,19,0.8129638172284
gnm_571,84.37202906010357,"[2.505498789240434, 1.7785983451557832, 1.7344255953061725, 1.8756590691068804]",2.505498789240434,1.7344255953061725,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,166,6.924096822738648,1,275.0,0.0,0.0,571,gnm,19,166,17.4737,0.6781,0.9708,-0.1156,0.1053,90,0.9374669895567064
regular_572,16.153902199974404,"[3.141576228817981, 1.8657773285151906, 3.120101697928133, 1.9377564638189035]",3.141576228817981,3.120101697928133,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,24,0.9847276210784912,1,216.0,0.0,0.0,572,regular,16,24,3.0,0.0,0.1875,0.0,0.375,20,0.8076951099987202
regular_573,13.485039325417834,"[2.9039978760249596, 1.1315990628080814, 2.111593801120871, 2.8495049703947783]",2.90399787602496,2.111593801120871,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,18,0.8450777530670166,1,276.0,0.0,0.0,573,regular,12,18,3.0,0.0,0.0833,0.0,0.4167,16,0.8428149578386146
gnm_574,16.228986779757605,"[2.393065574720115, 0.9612815623859389, 3.141592653589793, 2.825931402471178]",2.393065574720115,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,27,0.5092644691467285,1,207.0,0.0,0.0,574,gnm,11,27,4.9091,1.4431,0.5359,-0.3556,0.3636,20,0.8114493389878803
watts_575,4.907436241497635,"[-0.35715659587785165, 3.1355806752303614, 3.141592653589793, 1.9341690643135567]",-0.3571565958778516,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,7,0.181312084197998,1,139.0,0.0,0.0,575,watts,7,7,2.0,0.9258,0.1429,-0.0606,0.5714,6,0.8179060402496058
gnm_576,33.15199404436419,"[1.690052817393099, 2.8275640421811508, 1.8268646554570316, 1.3855916188119815]",1.690052817393099,1.826864655457032,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,62,1.2342779636383057,1,240.0,0.0,0.0,576,gnm,12,62,10.3333,0.7454,0.9405,-0.1923,0.1667,36,0.9208887234545607
gnm_577,12.73032525866451,"[0.2811014123109677, 2.5039470567386743, 2.8765902001190193, 1.8141008776433551]",0.2811014123109677,2.87659020011902,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,17,0.6663942337036133,1,311.0,0.0,0.0,577,gnm,15,17,2.2667,1.2893,0.0556,-0.1818,0.4667,16,0.7956453286665319
watts_578,16.455853434800336,"[-0.05043360617676255, 2.9446534372879754, 3.141592653589793, 1.919615920623555]",-0.0504336061767625,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,26,0.3354825973510742,1,126.0,0.0,0.0,578,watts,13,26,4.0,0.8771,0.2718,0.2518,0.3077,20,0.8227926717400168
watts_579,6.510614680199637,"[1.7173737867010075, 1.8724610876373715, 1.2555302429555557, 2.846826763645163]",1.7173737867010077,1.2555302429555557,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,9,0.2746961116790771,1,226.0,0.0,0.0,579,watts,9,9,2.0,0.4714,0.2593,-0.0588,0.4444,8,0.8138268350249547
barabasi_580,15.578480988413178,"[2.08874809578609, 0.7734597888991432, 3.034806175210875, 1.9185065206170013]",2.08874809578609,3.034806175210875,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,24,0.6726365089416504,1,241.0,0.0,0.0,580,barabasi,14,24,3.4286,1.9898,0.4027,-0.5338,0.5,20,0.7789240494206588
watts_581,15.468142142081666,"[1.8144102195137914, 2.7187465552505463, 2.8063472328944026, 1.887992253685801]",1.8144102195137917,2.8063472328944026,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,28,1.2436754703521729,1,344.0,0.0,0.0,581,watts,14,28,4.0,0.6547,0.3619,-0.2844,0.3571,22,0.7030973700946211
regular_582,19.779374690507105,"[1.9097070509839948, -0.6723835949171049, 0.2118460445841467, 2.861494597642645]",1.9097070509839948,0.2118460445841467,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,27,1.8220081329345703,1,477.0,0.0,0.0,582,regular,18,27,3.0,0.0,0.0556,0.0,0.3889,23,0.8599728126307437
watts_583,23.000826169930544,"[1.588821333308787, 1.8118996691458418, 1.2117903486297625, 1.2147527808189729]",1.588821333308787,1.2117903486297623,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,36,0.7464799880981445,1,180.0,0.0,0.0,583,watts,18,36,4.0,0.8165,0.1944,0.2,0.3333,30,0.7666942056643514
barabasi_584,4.491092386568198,"[-0.4138886936266035, 3.1415914580002253, 2.978513215012053, 2.126048271479738]",-0.4138886936266035,2.978513215012053,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1352965831756591,1,132.0,0.0,0.0,584,barabasi,7,6,1.7143,0.8806,0.0,-0.4483,0.5714,6,0.7485153977613663
barabasi_585,13.5331858290437,"[2.946572029228517, 2.7437761714848383, 1.9981640502933486, 1.8082880859746648]",2.946572029228517,1.9981640502933489,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,20,0.574439525604248,1,299.0,0.0,0.0,585,barabasi,12,20,3.3333,1.6499,0.521,-0.1461,0.3333,15,0.9022123886029134
barabasi_586,13.353100139662033,"[0.2819739931578993, 2.4908752118335746, 2.806395173819647, 1.8151834152239568]",0.2819739931578993,2.806395173819647,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,17,0.3194780349731445,1,114.0,0.0,0.0,586,barabasi,18,17,1.8889,1.4866,0.0,-0.4937,0.6111,17,0.785476478803649
watts_587,4.445245836910999,"[1.2809532602583678, 2.6247012239510847, 0.5912077193453514, 1.8747223959507717]",1.2809532602583678,0.5912077193453514,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,7,0.18955659866333,1,177.0,0.0,0.0,587,watts,7,7,2.0,0.5345,0.0,-0.0769,0.5714,7,0.6350351195587142
watts_588,6.666662571851703,"[0.9253890916615827, 1.8936883879417994, 2.8191514532070414, 2.2152653394197284]",0.9253890916615828,2.8191514532070414,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,8,0.1356501579284668,1,138.0,0.0,0.0,588,watts,8,8,2.0,0.0,0.0,0.0,0.5,8,0.8333328214814629
gnm_589,62.76521060876743,"[1.7314809297950704, 2.835802342075322, 2.9447332536781703, 2.430721126374805]",1.7314809297950704,2.9447332536781703,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,121,0.6444220542907715,1,243.0,0.0,0.0,589,gnm,18,121,13.4444,1.3426,0.7807,-0.1388,0.1667,75,0.8368694747835658
gnm_590,67.23828140544923,"[1.6941369635303785, 2.9152697644003602, 1.8624722167432806, 1.0785659151528835]",1.6941369635303785,1.8624722167432808,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,127,3.0834240913391118,1,208.0,0.0,0.0,590,gnm,19,127,13.3684,2.0828,0.767,-0.1136,0.1579,76,0.8847142290190688
gnm_591,59.15791260029874,"[1.733988558919112, 3.064427079515921, 1.128554287537237, 2.414963870227571]",1.733988558919112,1.128554287537237,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,114,2.8488223552703857,1,263.0,0.0,0.0,591,gnm,17,114,13.4118,1.3745,0.8398,-0.0938,0.1176,68,0.8699693029455696
barabasi_592,15.282951757558296,"[2.897249774462029, 2.0987603707699622, 1.9162944808236455, 1.4486769554918713]",2.897249774462029,1.9162944808236453,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,24,0.4777388572692871,1,177.0,0.0,0.0,592,barabasi,14,24,3.4286,2.4411,0.6186,-0.4983,0.4286,18,0.8490528754199054
watts_593,7.256249561934965,"[2.87652424066788, 1.758475989312828, 1.930036406427472, 1.0122100012674693]",2.87652424066788,1.930036406427472,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,12,0.2674942016601562,1,240.0,0.0,0.0,593,watts,6,12,4.0,1.0,0.9,-0.4545,0.3333,8,0.9070311952418706
barabasi_594,4.522553685097591,"[1.6593771772126926, 1.990056448347226, 1.0266599402850887, 2.765319563592156]",1.6593771772126926,1.026659940285089,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1550734043121338,1,151.0,0.0,0.0,594,barabasi,7,6,1.7143,1.0302,0.0,-0.7143,0.7143,6,0.7537589475162653
gnm_595,73.37974267937419,"[2.9935909253667106, 1.5609368060680688, 3.141592653589793, 2.3464620029412027]",2.9935909253667106,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,144,4.314450740814209,1,196.0,0.0,0.0,595,gnm,20,144,14.4,1.9849,0.761,-0.0553,0.2,88,0.8338607122656158
gnm_596,16.218772829624868,"[2.9939290872673348, 2.0322106396086994, 1.790793141993213, 1.4123547516665877]",2.9939290872673348,1.790793141993213,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,28,0.6550736427307129,1,274.0,0.0,0.0,596,gnm,9,28,6.2222,0.7857,0.7513,-0.2037,0.2222,19,0.8536196226118351
