n,deg_mean_r,clust_mean_r,mis_r,count,gamma1_std,gamma2_std,beta1_std,beta2_std,gamma1_mean,gamma2_mean,beta1_mean,beta2_mean,approx_mean,models
13,4.0,0.385,0.308,2,0.08198634254374845,0.6635019935466252,1.4108465397426149,0.4049328822876134,1.8185066097707727,1.4900570551856884,2.1307587426883727,1.6192752924198903,0.8429404527779805,"['watts', 'regular']"
13,4.0,0.405,0.385,1,0.0,0.0,0.0,0.0,1.7803616664480968,2.78194370962656,1.2215819563688735,1.9004499459411552,0.7135364315950823,['watts']
13,4.0,0.441,0.308,1,0.0,0.0,0.0,0.0,1.3633765755469045,2.0521073454374825,1.7595705525752714,1.283769877878583,0.866680841833007,['watts']
13,4.0,0.451,0.308,1,0.0,0.0,0.0,0.0,2.9153818542666836,2.0878755709026686,1.8561919013219932,1.7486770181938218,0.8285208596778176,['watts']
13,4.462,0.445,0.385,1,0.0,0.0,0.0,0.0,1.0177204162702886,1.900430662523596,3.1287094771147435,1.8980815053508298,0.8404931598984369,['gnm']
13,5.538,0.463,0.308,1,0.0,0.0,0.0,0.0,1.7846594972404555,2.7479342938354616,0.3069969847376543,2.861390935169686,0.7628139286958515,['gnm']
13,6.308,0.498,0.308,1,0.0,0.0,0.0,0.0,2.956724842320637,1.9693042430911953,1.865510358546239,1.6800082305950388,0.8293815417420529,['gnm']
13,6.462,0.508,0.231,1,0.0,0.0,0.0,0.0,2.8954956303032917,0.06203359730800803,2.7252054774537564,2.3306231251127287,0.8552853907748794,['gnm']
13,7.846,0.598,0.231,1,0.0,0.0,0.0,0.0,1.677982994764197,2.9398548288125292,2.788465912840509,2.474741378824183,0.784386802470859,['gnm']
13,8.462,0.712,0.231,1,0.0,0.0,0.0,0.0,1.5583214582607967,1.7259546671252828,2.0129150255030233,1.3180436499093457,0.8521348385894556,['gnm']
13,10.769,0.89,0.154,1,0.0,0.0,0.0,0.0,1.4567260183562847,2.897854784294199,1.1277341932811091,2.932667548884866,0.8827185647334181,['gnm']
13,10.769,0.912,0.154,1,0.0,0.0,0.0,0.0,2.345247331832586,2.2164653347188565,1.5688747580388036,2.093406365667083,0.8842578660530543,['gnm']
13,11.231,0.949,0.154,1,0.0,0.0,0.0,0.0,3.061970923147602,2.8327528946623435,1.8333745098093521,1.6643782851486533,0.9453608840453144,['gnm']
13,11.538,0.959,0.154,1,0.0,0.0,0.0,0.0,2.866665160719702,1.7219373567967555,1.7209594879896741,2.3303704612169915,0.971352475537202,['gnm']
14,1.857,0.0,0.5,1,0.0,0.0,0.0,0.0,0.32355610080703306,2.4100870109629606,2.7940634745153083,1.8146877531081014,0.8050773562332874,['barabasi']
14,1.857,0.0,0.571,4,0.5596636748752263,0.20460208284763873,0.7580948396001408,0.29379055775191837,1.119061345276038,2.2545378468296873,2.3444960655916436,1.380605660517383,0.7623574319617518,['barabasi']
14,1.857,0.0,0.714,1,0.0,0.0,0.0,0.0,1.6637780349565943,2.094921244663614,1.0377341028982685,2.7574789813247707,0.7308112573646699,['barabasi']
14,2.0,0.0,0.357,1,0.0,0.0,0.0,0.0,0.925400680921618,1.893704959451543,2.8192229255285968,2.2152166067251864,0.8333345948490493,['regular']
14,2.0,0.0,0.429,2,0.00046201469302353077,0.00026088456766234163,0.00010471575581063104,0.0004317344427374597,2.496779527598317,1.8931645577688476,1.2482843942796547,2.215347597297428,0.8333338394864066,['regular']
14,2.0,0.0,0.5,5,0.6117452911472698,0.5736089342732184,0.629613472200638,0.15813067615835316,1.0374000512518704,2.4403085570370875,2.042668750015844,1.009312253845317,0.8137005368069614,['watts']
14,2.0,0.0,0.643,1,0.0,0.0,0.0,0.0,1.28442182018452,2.229555552802403,1.4630235066066817,1.2000778025686132,0.7844879546128356,['watts']
14,2.0,0.167,0.429,2,1.0256112289798642,0.6267661763436866,1.23495584308278,0.4335376112940309,1.0951385484301597,2.46369506366498,1.8957895380750425,2.8350352687443663,0.6799012182334458,['watts']
14,2.857,0.048,0.429,1,0.0,0.0,0.0,0.0,0.2750563253341234,2.5577993305457354,2.9108159539732874,1.850125626683044,0.769054329374607,['gnm']
14,3.0,0.071,0.429,1,0.0,0.0,0.0,0.0,2.8001201157856377,2.236207286445377,1.7536817213862177,1.8920798591260002,0.8187574587437028,['regular']
14,3.0,0.143,0.357,1,0.0,0.0,0.0,0.0,3.141534350301291,1.8688466352058637,3.140787281320594,1.9434609836617303,0.7903385956938409,['regular']
14,3.0,0.214,0.357,2,0.24109249275996958,0.3872547327238762,0.9458774734595445,0.07353643397075929,2.97111451706605,2.5749970328424023,2.4727562779349506,1.8818892595251255,0.8323718132959701,['regular']
14,3.0,0.429,0.357,1,0.0,0.0,0.0,0.0,3.138185658913433,1.852836186888322,3.1409032473628637,1.9079532647628894,0.8055727647848305,['regular']
14,3.429,0.243,0.357,1,0.0,0.0,0.0,0.0,1.6690765125588114,2.565495521142326,1.268289280454872,1.1772189356269847,0.6731708686043923,['gnm']
14,3.429,0.289,0.429,1,0.0,0.0,0.0,0.0,1.7973870301711181,1.6661953085709913,1.3544354936386005,1.2858306537115225,0.8311899612786665,['barabasi']
14,3.429,0.29,0.286,1,0.0,0.0,0.0,0.0,2.0299189729113305,0.8433337229109172,3.141592653589793,1.9314796917296189,0.8191474726778015,['barabasi']
14,3.429,0.324,0.357,1,0.0,0.0,0.0,0.0,2.8894231969276536,2.0793319923669378,1.9035079157244468,1.4577668413913634,0.7784835691776766,['barabasi']
14,3.429,0.344,0.5,1,0.0,0.0,0.0,0.0,0.22011759553061006,2.62977330869764,2.9021078404915617,1.82104476482482,0.8174115721189137,['barabasi']
14,3.429,0.363,0.429,1,0.0,0.0,0.0,0.0,1.7352785275900615,1.8972574733338932,1.1273212671558157,1.285017685331633,0.8396443338292099,['barabasi']
14,3.429,0.382,0.429,1,0.0,0.0,0.0,0.0,2.873819113776859,2.069362000396372,1.9246117343959555,1.5405411158123705,0.7618895241779952,['barabasi']
14,3.429,0.391,0.357,1,0.0,0.0,0.0,0.0,2.883208777826842,2.1204109476525206,1.9343105665664115,1.5349198989783244,0.8129638172284,['barabasi']
14,3.429,0.403,0.5,1,0.0,0.0,0.0,0.0,2.08874809578609,0.7734597888991432,3.034806175210875,1.9185065206170013,0.7789240494206588,['barabasi']
14,3.429,0.41,0.429,1,0.0,0.0,0.0,0.0,2.866557222820206,2.092858953167291,1.9268023471018956,1.5668557436177353,0.8029632478162629,['barabasi']
14,3.429,0.538,0.571,1,0.0,0.0,0.0,0.0,2.9041101721588705,1.905476247704021,1.9740550737059843,1.3617477463028322,0.8212259698432386,['barabasi']
14,3.429,0.575,0.429,1,0.0,0.0,0.0,0.0,2.8712428402820054,1.8917748477953766,1.9231351326017887,1.5182559894905818,0.7973242789708127,['barabasi']
14,3.429,0.619,0.429,1,0.0,0.0,0.0,0.0,2.897249774462029,2.0987603707699622,1.9162944808236455,1.4486769554918713,0.8490528754199054,['barabasi']
14,3.429,0.7,0.429,1,0.0,0.0,0.0,0.0,0.24531088673701387,2.5498799978326607,2.9204750214754434,1.7917163477854885,0.8778156750216171,['barabasi']
14,3.429,0.783,0.429,1,0.0,0.0,0.0,0.0,0.2013802036528713,1.8937210090637255,2.7947523137000774,1.3823797469384884,0.8558912843781084,['barabasi']
14,4.0,0.107,0.357,1,0.0,0.0,0.0,0.0,1.7676526386720317,1.921682377334297,1.0563273522538608,1.2765179265320443,0.9102653553242068,['regular']
14,4.0,0.179,0.357,1,0.0,0.0,0.0,0.0,1.7659863653332146,1.9314309971339396,1.0707057485541935,1.2931710983750992,0.8162763190884356,['regular']
14,4.0,0.179,0.429,1,0.0,0.0,0.0,0.0,1.328398435167848,2.1003717920555043,1.7676197620607226,1.2984289468579968,0.796539739112197,['regular']
14,4.0,0.214,0.357,1,0.0,0.0,0.0,0.0,1.2135386118859264,1.7083935239598689,2.7898083710126076,2.2974573289234677,0.8749781896548433,['regular']
14,4.0,0.214,0.429,1,0.0,0.0,0.0,0.0,1.7573712701267916,1.1263373389631375,3.046317838447126,1.9232187739441655,0.7791233227749339,['watts']
14,4.0,0.267,0.357,1,0.0,0.0,0.0,0.0,2.2831258262043868,2.238262834436335,1.556127309530208,1.2079522499261772,0.6670137854353588,['watts']
14,4.0,0.301,0.286,1,0.0,0.0,0.0,0.0,1.3648938369598165,2.743832108065517,2.632210773879816,2.875626402414728,0.7440330422081743,['watts']
14,4.0,0.362,0.357,1,0.0,0.0,0.0,0.0,1.8144102195137914,2.7187465552505463,2.8063472328944026,1.887992253685801,0.7030973700946211,['watts']
14,4.0,0.371,0.357,1,0.0,0.0,0.0,0.0,1.8971382190693298,3.0213721121337223,1.1706032967124589,2.319195095746776,0.7702317371633591,['watts']
14,4.0,0.379,0.286,1,0.0,0.0,0.0,0.0,2.909503125108987,2.071145499166012,1.8938113458057317,1.4907697188836093,0.8033251695427537,['watts']
14,4.0,0.393,0.286,1,0.0,0.0,0.0,0.0,1.7636868953019516,1.9471297734744848,2.673228091659209,1.2984909092438568,0.8635882547456113,['regular']
14,4.286,0.242,0.5,1,0.0,0.0,0.0,0.0,1.3600943321099987,2.018816572480735,1.7296935907521216,1.2424735531452331,0.7934555281089516,['gnm']
14,5.143,0.359,0.286,1,0.0,0.0,0.0,0.0,1.2419907259080025,1.6824178401284167,3.100257905801093,1.911124018119588,0.8119472755133337,['gnm']
14,5.143,0.396,0.357,1,0.0,0.0,0.0,0.0,1.771788444016457,2.776929781228413,0.3251497246873519,2.8283676816040195,0.7068946387717298,['gnm']
14,5.143,0.474,0.286,1,0.0,0.0,0.0,0.0,2.025490735944307,3.0058224800867013,2.774432400149337,0.7301598531206988,0.6977126203348628,['gnm']
14,5.857,0.442,0.286,1,0.0,0.0,0.0,0.0,0.26069137545702215,3.0672441447573884,1.9653192539747077,0.816608654001112,0.8850799353739338,['gnm']
14,6.143,0.52,0.286,1,0.0,0.0,0.0,0.0,1.882087451949129,3.0377243587550993,2.8444915282823735,2.296043717819183,0.7091524794584187,['gnm']
14,6.143,0.577,0.286,1,0.0,0.0,0.0,0.0,0.2405058524029577,3.082832483724685,2.001079747149606,0.800736598816401,0.8718646029114259,['gnm']
14,6.571,0.531,0.357,1,0.0,0.0,0.0,0.0,1.837412938046215,3.0248290079106956,1.2010407145041115,2.381229374416631,0.7257499995430582,['gnm']
14,7.286,0.537,0.286,1,0.0,0.0,0.0,0.0,1.7656770144263088,2.988826290591199,1.0849063164351143,3.141550621144173,0.7617986865753981,['gnm']
14,7.286,0.56,0.214,1,0.0,0.0,0.0,0.0,1.0678538127803943,1.9038789664400688,3.1361838227942176,1.8589605046029873,0.835823824604766,['gnm']
14,8.0,0.603,0.286,1,0.0,0.0,0.0,0.0,1.7338144230621926,2.831151568343097,1.8498800164868414,1.2976626378842684,0.7733503036985854,['gnm']
14,8.143,0.584,0.214,1,0.0,0.0,0.0,0.0,1.7159326910924158,2.7602876717881433,1.7706851397001016,1.341512096245439,0.816567821855396,['gnm']
14,8.714,0.691,0.214,1,0.0,0.0,0.0,0.0,2.186985100582904,0.8079516038578995,3.141592653589793,1.8266854997719948,0.8290915188016353,['gnm']
14,9.286,0.706,0.214,1,0.0,0.0,0.0,0.0,1.7434204059328113,2.3005636425388376,2.7675590691920067,1.566008031940831,0.8332876560800508,['gnm']
14,9.714,0.728,0.214,1,0.0,0.0,0.0,0.0,2.8910512222035023,1.679064625341725,3.141592653589793,2.826779802158307,0.8225791417566758,['gnm']
14,9.857,0.761,0.214,1,0.0,0.0,0.0,0.0,3.133573402993244,1.7352984952814858,3.141592653589793,1.9168876450768804,0.8389385143615332,['gnm']
14,11.286,0.862,0.214,1,0.0,0.0,0.0,0.0,3.02876493237169,1.9024542426873134,1.7867511696536273,1.4740342965730528,0.8914323392127552,['gnm']
14,12.714,0.977,0.143,1,0.0,0.0,0.0,0.0,2.4081133886529686,1.6077635151004515,1.8712693245605476,1.8940047769983868,0.9238347140647848,['gnm']
15,1.867,0.0,0.467,1,0.0,0.0,0.0,0.0,1.2249254504974085,2.5559218686513807,1.1927812317764324,1.292949056241042,0.7879295040654004,['barabasi']
15,1.867,0.0,0.533,5,0.7261547657879053,0.3302914571255614,0.8901758392681893,0.5767073580198379,1.0543279616900436,2.4753440599068424,1.8286652049430476,2.0164540288585764,0.7426843003484114,['barabasi']
15,1.867,0.0,0.6,3,0.875499440657347,0.3508816892922745,0.9818726143617675,0.35904118517508904,0.834189997173627,2.600962442945114,2.2717757578879625,2.0225286799663453,0.7288502056444566,['barabasi']
15,1.867,0.0,0.667,6,1.03060716623194,0.7023361812502649,1.0627682551284654,0.6725005320253619,1.3886514415493771,1.9556772069135844,1.6485688496397328,1.9859961833554325,0.7649261645836926,['barabasi']
15,2.0,0.0,0.4,2,0.056387192172568566,0.01083378394666852,0.2279843745654711,0.17822359507040783,0.8860734315421799,1.9010245221163795,2.9803833563299746,2.0897447579467636,0.8441070453130708,"['watts', 'regular']"
15,2.0,0.0,0.467,4,0.9661921721117616,0.45826167138306473,0.7922496031436019,0.6285555181089401,1.0934987675309644,2.2627952223431356,2.221188089185253,1.787912150580871,0.8530775224584062,"['watts', 'regular']"
15,2.0,0.111,0.467,1,0.0,0.0,0.0,0.0,0.5393245780165075,2.902607617956045,1.904717175920838,0.8761013834008646,0.8273804856824017,['watts']
15,2.0,0.14,0.533,1,0.0,0.0,0.0,0.0,1.4739895646978338,1.9976040231845613,1.1939010357633093,1.204953024286068,0.7595224593786568,['watts']
15,2.267,0.056,0.467,1,0.0,0.0,0.0,0.0,0.2811014123109677,2.5039470567386743,2.8765902001190193,1.8141008776433551,0.7956453286665319,['gnm']
15,3.467,0.341,0.467,1,0.0,0.0,0.0,0.0,2.876318523752209,2.260625363123895,1.9233757592148155,1.5178453762813773,0.7859581644353946,['barabasi']
15,3.467,0.401,0.533,1,0.0,0.0,0.0,0.0,1.1377128592747954,1.7455542456016189,3.0847080112753433,1.952243567544481,0.8250865768835993,['barabasi']
15,3.467,0.597,0.6,1,0.0,0.0,0.0,0.0,1.8438354505531018,2.576299103158482,-0.3408401639863714,1.819704855811588,0.7116925914668284,['barabasi']
15,3.467,0.624,0.467,1,0.0,0.0,0.0,0.0,2.834783495340628,0.0854069688434643,2.7767801441906346,2.294394699491531,0.8857655489507087,['barabasi']
15,3.867,0.211,0.4,1,0.0,0.0,0.0,0.0,0.9255554551653785,1.967686894371008,3.1147980197358174,1.9310169472523193,0.7936619129394723,['gnm']
15,4.0,0.033,0.4,1,0.0,0.0,0.0,0.0,1.2177696154748396,1.7223346329416307,2.7983398804386743,2.3214276968562535,0.8283543839176242,['regular']
15,4.0,0.167,0.333,3,0.024246269997120637,0.5048968653837523,1.0907947166463496,0.3248985866107081,1.7797753730345593,1.6340960892353777,1.6840520171215918,1.463655176192842,0.8497026418434702,['regular']
15,4.0,0.2,0.333,1,0.0,0.0,0.0,0.0,0.7460094339452746,2.1433701782930386,3.141592653589793,1.9316636926392516,0.8035770325908627,['regular']
15,4.0,0.233,0.333,2,0.0025759177711481523,0.0008275737638498758,0.0038723703015853808,0.002428273040004829,2.7889336739097863,1.7013766455384043,1.2239189451502037,2.2895095609539737,0.927889707263868,['regular']
15,4.0,0.243,0.4,1,0.0,0.0,0.0,0.0,0.33458365654571176,3.013415808176849,1.924403607569893,0.8306492853976504,0.8195487850684212,['watts']
15,4.0,0.262,0.4,1,0.0,0.0,0.0,0.0,2.890895739009581,2.1444758721497346,1.9219354212376343,1.5870440625372528,0.791289356077471,['watts']
15,4.0,0.269,0.333,1,0.0,0.0,0.0,0.0,1.6269956932612968,1.799241772517521,1.1126684026723246,2.7956789172323564,0.7994746804486971,['watts']
15,4.0,0.325,0.4,1,0.0,0.0,0.0,0.0,2.8918258926915192,2.1261033924184938,0.3481117717706564,1.619457919316104,0.7897187273358363,['watts']
15,4.0,0.393,0.4,1,0.0,0.0,0.0,0.0,2.8995565796093423,2.251540762051732,1.9034907504167815,1.563088410360581,0.8165475507870389,['watts']
15,4.0,0.421,0.4,1,0.0,0.0,0.0,0.0,1.6171335896350387,1.7836045781989234,1.358367735586575,1.2474047109458692,0.852717498857115,['watts']
15,4.0,0.444,0.333,1,0.0,0.0,0.0,0.0,2.955421581364866,2.749659936487346,2.0187466581893623,1.8174503401882354,0.8291981746018645,['watts']
15,4.0,0.476,0.333,1,0.0,0.0,0.0,0.0,2.541949458536865,1.9119868839972733,1.5155537205706473,1.9346056021965836,0.7818911588270154,['watts']
15,4.0,0.522,0.333,1,0.0,0.0,0.0,0.0,2.9295511010584336,2.0678079306177013,1.8563969438694956,1.4389715348481367,0.8134318473605131,['watts']
15,5.067,0.337,0.4,1,0.0,0.0,0.0,0.0,1.150203694419433,1.7735300460994945,3.1057756056775476,1.9146391411082349,0.8295521955422476,['gnm']
15,5.733,0.384,0.333,1,0.0,0.0,0.0,0.0,1.363036532278935,1.9848679772558926,1.7464775579575385,1.2440123879598768,0.7912311809273438,['gnm']
15,7.2,0.549,0.333,1,0.0,0.0,0.0,0.0,1.7900460598528416,3.029892981879658,1.1665657031590346,2.4129100436092576,0.7491755761958931,['gnm']
15,7.867,0.604,0.2,1,0.0,0.0,0.0,0.0,0.1618968018543389,1.5057697055871122,2.8668156173238604,3.1414594615386697,0.8565619595486574,['gnm']
15,8.933,0.61,0.267,1,0.0,0.0,0.0,0.0,1.4171097923748621,2.8859310877534714,2.6625586191438293,2.93625935582112,0.8083219413050131,['gnm']
15,9.067,0.662,0.267,1,0.0,0.0,0.0,0.0,1.659107119290176,1.7659633742648215,1.1431479023830704,1.3492267779023819,0.8919593446630931,['gnm']
15,10.533,0.759,0.2,1,0.0,0.0,0.0,0.0,1.7259006395690268,2.208998411560348,2.7849809956996037,1.5482145018380207,0.8839963126093023,['gnm']
15,10.933,0.759,0.2,1,0.0,0.0,0.0,0.0,2.829832018911783,1.7242844702234206,3.1415916864738693,2.6132433268271775,0.8056471303364409,['gnm']
15,11.067,0.808,0.2,1,0.0,0.0,0.0,0.0,1.861065533518303,2.722301403592051,1.5137511952564797,1.222571561267608,0.859152090677227,['gnm']
15,11.867,0.838,0.2,1,0.0,0.0,0.0,0.0,1.9817650509256597,2.118810952621743,1.8610752632127352,1.226690547284248,0.8264866973588499,['gnm']
15,12.133,0.852,0.133,1,0.0,0.0,0.0,0.0,1.619219042849796,3.0269437912432693,2.3547851177729235,0.455402474273907,0.8671134847085941,['gnm']
15,12.267,0.867,0.133,1,0.0,0.0,0.0,0.0,2.6029458787897557,1.9646051884092293,3.141592653589793,2.7713565846457833,0.8650419755593067,['gnm']
15,12.667,0.902,0.2,1,0.0,0.0,0.0,0.0,3.0382995862185895,2.927341589354781,1.941926888700365,1.7896381126090746,0.9280059352075422,['gnm']
16,1.875,0.0,0.5,1,0.0,0.0,0.0,0.0,1.5367626960221605,2.0495429184491605,1.6380918894145813,1.1768913949279531,0.7133269600554755,['barabasi']
16,1.875,0.0,0.562,1,0.0,0.0,0.0,0.0,1.6634266099211152,1.9558473001085481,1.0182112270735089,2.7565883091147505,0.7303462475340312,['barabasi']
16,1.875,0.0,0.625,3,0.6125270082430542,0.16600170580636697,0.8000273725561164,0.34175966839242256,0.9758465236261374,2.3495094480367937,1.9171959313720068,1.4276458008094253,0.7631802843690795,['barabasi']
16,1.875,0.0,0.688,2,0.3960161846170815,0.10472231064389878,0.16411014611672786,0.08734800986113468,1.7372330175889867,2.133427148160213,1.8267359530710974,1.2374403568054735,0.738984531183044,['barabasi']
16,1.875,0.0,0.75,1,0.0,0.0,0.0,0.0,0.27604263366958276,2.47613681724746,2.7889256938449822,1.827455826454146,0.788544539515524,['barabasi']
16,2.0,0.0,0.438,4,0.7997356051146051,0.007700062178398366,0.8529676747101919,0.12594598125580966,1.2987612756501599,1.8969711438532524,2.5069705463490695,2.152621472553932,0.8230829757691766,"['regular', 'watts']"
16,2.0,0.0,0.5,2,1.7357018960091803,0.17655522909971957,1.6780219189827918,0.01598985492454158,1.619151710347465,2.4793220265304803,1.7336837086072387,1.8607452176412846,0.8074964758719447,['watts']
16,2.0,0.0,0.562,2,1.1821163905211898,0.09051598164974366,2.1646168230011336,0.037110542859766,1.2251378587447608,2.2874640385975513,1.379080907169368,1.856690921386822,0.6859699758450504,['watts']
16,2.0,0.135,0.5,1,0.0,0.0,0.0,0.0,2.872506910392671,2.6258494814370303,0.48490451212034247,1.823601760085861,0.8278362688883547,['watts']
16,2.0,0.146,0.5,2,1.696705567886043,0.22553223072432146,2.802693024464185,2.004024838275223e-06,1.572389792239435,2.313678292293674,0.7851323962721628,3.141589920178482,0.7718950880216906,['watts']
16,2.75,0.271,0.438,1,0.0,0.0,0.0,0.0,1.2087206970436406,1.6231679681871225,3.1414540436188663,1.9356351756359398,0.8168180727530286,['gnm']
16,3.0,0.0,0.375,1,0.0,0.0,0.0,0.0,1.9939839765739933,1.3802829714754274,2.797534880969783,0.8325345821935553,0.8248293783925785,['regular']
16,3.0,0.062,0.375,2,0.03644273596648949,0.03660005805284236,3.401300872066734e-06,0.00015138595372608015,3.04257507691369,1.9731295910821793,3.1415902485068816,1.954605687895757,0.7480055500683723,['regular']
16,3.0,0.062,0.438,1,0.0,0.0,0.0,0.0,1.995433469316221,-0.18886028182044748,1.22503807231169,2.3044165877773843,0.8154355075520556,['regular']
16,3.0,0.125,0.375,1,0.0,0.0,0.0,0.0,2.800863873130032,2.274903997448603,1.799694568953238,1.8309978082165275,0.867887549844664,['regular']
16,3.0,0.188,0.312,1,0.0,0.0,0.0,0.0,2.8824992660588675,2.660455264329002,2.0588334603002996,1.8257416805077975,0.8337378757176298,['regular']
16,3.0,0.188,0.375,1,0.0,0.0,0.0,0.0,3.141576228817981,1.8657773285151906,3.120101697928133,1.9377564638189035,0.8076951099987202,['regular']
16,3.5,0.127,0.5,1,0.0,0.0,0.0,0.0,0.9933288510095523,1.8855724720039526,3.131130869444709,1.9498327716420585,0.75601881566271,['barabasi']
16,3.5,0.251,0.375,1,0.0,0.0,0.0,0.0,1.3736659656885628,2.0357582691238623,0.2138640155308254,2.8239873000238918,0.8023557300115556,['barabasi']
16,3.5,0.254,0.438,1,0.0,0.0,0.0,0.0,1.3513983217299952,2.0629961966306296,1.796509531022823,1.2628534505836488,0.7892545735676278,['barabasi']
16,3.5,0.305,0.5,1,0.0,0.0,0.0,0.0,2.8761229882119994,2.152871691126738,1.9404169010124344,1.5247235709323295,0.7871283065613462,['barabasi']
16,3.5,0.403,0.438,1,0.0,0.0,0.0,0.0,-0.06202170136613909,2.9430339451574277,3.141575848501248,1.9244326781736016,0.7754443701620264,['barabasi']
16,3.875,0.267,0.375,1,0.0,0.0,0.0,0.0,1.2338491360458301,2.1521315641727528,0.029721101951447046,2.7883108843797118,0.7847023708525949,['gnm']
16,4.0,0.062,0.375,1,0.0,0.0,0.0,0.0,1.2163344621754026,1.718790884081419,2.799369810163297,2.3130401599131662,0.8734761849936101,['regular']
16,4.0,0.094,0.375,1,0.0,0.0,0.0,0.0,1.2175236747676088,1.7163992323005792,2.794683219732031,2.31473771727819,0.8700768318161327,['regular']
16,4.0,0.125,0.438,1,0.0,0.0,0.0,0.0,0.7921192441201879,2.0936305715384336,3.141592653589793,1.9440797607493425,0.7426476844515684,['regular']
16,4.0,0.156,0.312,1,0.0,0.0,0.0,0.0,0.20107397157205617,1.9379789624669441,2.6430862575036356,1.2915299156784963,0.8662173414133807,['regular']
16,4.0,0.156,0.375,1,0.0,0.0,0.0,0.0,0.7557727810635742,2.1313057620948768,3.141592653589793,1.9384963868978342,0.7961439081064494,['regular']
16,4.0,0.195,0.375,1,0.0,0.0,0.0,0.0,1.443273117569315,1.3054305153376533,1.1775899738070275,1.8699480762760843,0.8422260120803364,['watts']
16,4.0,0.227,0.438,1,0.0,0.0,0.0,0.0,1.4057501616484347,3.0545516760460503,1.8179754846117677,1.925058649426093,0.6362708329815027,['watts']
16,4.0,0.231,0.312,1,0.0,0.0,0.0,0.0,0.19226677796060807,1.9108140224740313,2.6824449956191465,1.3023477783085107,0.8302512537476816,['watts']
16,4.0,0.248,0.375,1,0.0,0.0,0.0,0.0,1.2205003129235492,1.672111487306264,3.141592653589793,1.9235717477468133,0.8124278313068924,['watts']
16,4.0,0.296,0.375,1,0.0,0.0,0.0,0.0,1.2026442727968354,2.18560427013903,-0.0035286132157294164,2.793806976604937,0.8087563569100754,['watts']
16,4.0,0.327,0.375,1,0.0,0.0,0.0,0.0,2.9058902437765095,1.9905893174946063,1.9056678750838631,1.5048741589113566,0.8073017386609503,['watts']
16,4.0,0.331,0.312,1,0.0,0.0,0.0,0.0,2.1333943513913685,0.7623162631246267,1.569106598812072,1.912607055194219,0.8069170162610168,['watts']
16,4.375,0.251,0.375,1,0.0,0.0,0.0,0.0,0.19034517525578154,2.6719804923317962,2.949950346104751,1.8445368059573375,0.8401422145917349,['gnm']
16,4.875,0.286,0.375,1,0.0,0.0,0.0,0.0,1.9882268522137452,3.0383840461121516,2.8807024008493327,0.6694778082478203,0.6793610049255246,['barabasi']
16,4.875,0.288,0.438,1,0.0,0.0,0.0,0.0,1.397001634745304,2.807144381773945,2.658315087554056,2.881016725757153,0.7183484709791901,['barabasi']
16,4.875,0.333,0.312,1,0.0,0.0,0.0,0.0,1.397566495759041,2.777560914942102,2.662238542296225,2.8983895052973185,0.6827419864006783,['barabasi']
16,4.875,0.364,0.375,1,0.0,0.0,0.0,0.0,1.3607707956752835,2.812401394743127,1.0574978101993815,1.2808627270941395,0.6563648383532954,['barabasi']
16,4.875,0.401,0.375,1,0.0,0.0,0.0,0.0,1.671450229334089,1.8087442401499745,1.0973971924676966,1.2619078355323239,0.8335947240369121,['barabasi']
16,4.875,0.444,0.312,1,0.0,0.0,0.0,0.0,0.189968573729535,2.670724800204665,2.9461325949440678,1.827585752390935,0.8003694372362645,['barabasi']
16,4.875,0.454,0.375,1,0.0,0.0,0.0,0.0,1.694793111073822,2.9081481052579368,1.1796104120669038,1.87788115112558,0.684329972551605,['barabasi']
16,4.875,0.463,0.375,1,0.0,0.0,0.0,0.0,0.28294472015761934,3.055980487919859,1.9606356039062387,2.3969598723886443,0.8262811765968496,['barabasi']
16,5.0,0.342,0.312,1,0.0,0.0,0.0,0.0,1.7183252513113623,2.5612247757385798,1.2024599052634486,1.3056887930319645,0.6744989165274216,['gnm']
16,6.125,0.399,0.312,1,0.0,0.0,0.0,0.0,1.861615466304785,2.9952864680690254,1.2381316488787397,2.363994235696736,0.747533636071432,['gnm']
16,6.875,0.477,0.25,1,0.0,0.0,0.0,0.0,2.054862910152503,0.9072064177070203,3.141556510499002,1.8746463626172252,0.8398245553685101,['gnm']
16,8.5,0.552,0.25,1,0.0,0.0,0.0,0.0,2.588079562890691,0.7115468300446133,3.141592653589793,2.862162288247558,0.8180242562270049,['gnm']
16,8.625,0.597,0.25,1,0.0,0.0,0.0,0.0,1.7301679597099602,2.396190928666674,1.171241384241857,1.5411578819774636,0.7947748855794272,['gnm']
16,10.125,0.652,0.188,1,0.0,0.0,0.0,0.0,1.7109940645461634,2.199828611401731,2.802428530569442,1.5508417386228546,0.8110232994131285,['gnm']
16,10.25,0.712,0.188,1,0.0,0.0,0.0,0.0,2.9333643466292756,1.594020992065602,3.141592653589793,2.3407006421165644,0.8305982714302506,['gnm']
16,10.375,0.682,0.188,1,0.0,0.0,0.0,0.0,1.678815005710336,1.8015363694914948,1.1809933941474093,1.3469274275124925,0.9031327273569966,['gnm']
16,10.5,0.716,0.188,1,0.0,0.0,0.0,0.0,1.6669723950144228,1.7610642556862193,2.7371691540926735,1.3816443125592845,0.8807695583712748,['gnm']
16,11.0,0.726,0.188,1,0.0,0.0,0.0,0.0,1.9662951065378955,1.805692825741839,1.316636181270817,1.948872422579997,0.8209532505686676,['gnm']
